sample_id,sample_name,point_id,w_pred,w_true,w_diff,w_abs_error,w_sq_error
0,merged_z_m0p002_dedup_filtered,0,-0.002302028937265277,-0.001447714283131063,-0.0008543146541342139,0.0008543146541342139,7.298535282684616e-07
0,merged_z_m0p002_dedup_filtered,1,-0.002126329578459263,-0.001375006278976798,-0.0007513232994824648,0.0007513232994824648,5.644867003452175e-07
0,merged_z_m0p002_dedup_filtered,2,-0.0018536103889346123,-0.0013246310409158468,-0.0005289793480187654,0.0005289793480187654,2.798191506303582e-07
0,merged_z_m0p002_dedup_filtered,3,-0.001259022275917232,-0.0008837009663693607,-0.00037532130954787135,0.00037532130954787135,1.4086608540072907e-07
0,merged_z_m0p002_dedup_filtered,4,-0.0010565859265625477,-0.0008428021101281047,-0.000213783816434443,0.000213783816434443,4.570352016927562e-08
0,merged_z_m0p002_dedup_filtered,5,-0.0015089843655005097,-0.001263270853087306,-0.0002457135124132037,0.0002457135124132037,6.037513018243362e-08
0,merged_z_m0p002_dedup_filtered,6,-0.0011250019306316972,-0.0012019394198432565,7.69374892115593e-05,7.69374892115593e-05,5.919377246178803e-09
0,merged_z_m0p002_dedup_filtered,7,-0.0008294372237287462,-0.0008019231609068811,-2.7514062821865082e-05,2.7514062821865082e-05,7.570236529655383e-10
0,merged_z_m0p002_dedup_filtered,8,-0.000597361649852246,-0.0007610530010424554,0.0001636913511902094,0.0001636913511902094,2.6794858454476465e-08
0,merged_z_m0p002_dedup_filtered,9,-0.0007360492018051445,-0.0011406324338167906,0.00040458323201164603,0.00040458323201164603,1.636875916249894e-07
0,merged_z_m0p002_dedup_filtered,10,-0.0003748901071958244,-0.0010793345281854272,0.0007044444209896028,0.0007044444209896028,4.962419422633767e-07
0,merged_z_m0p002_dedup_filtered,11,-0.0003795079537667334,-0.0007201872649602592,0.0003406793111935258,0.0003406793111935258,1.1606239307529519e-07
0,merged_z_m0p002_dedup_filtered,12,-0.00019245085422880948,-0.0006793235661461949,0.00048687271191738546,0.00048687271191738546,2.370450376097894e-07
0,merged_z_m0p002_dedup_filtered,13,-6.926053902134299e-05,-0.0010180397657677531,0.0009487792267464101,0.0009487792267464101,9.001820211055159e-07
0,merged_z_m0p002_dedup_filtered,14,0.0001607108861207962,-0.0009567463421262801,0.0011174572282470763,0.0011174572282470763,1.2487106569616383e-06
0,merged_z_m0p002_dedup_filtered,15,-4.866119707003236e-05,-0.000638460973277688,0.0005897997762076557,0.0005897997762076557,3.478637760146007e-07
0,merged_z_m0p002_dedup_filtered,16,4.4464366510510445e-05,-0.0005975988460704684,0.0006420632125809789,0.0006420632125809789,4.1224516894980726e-07
0,merged_z_m0p002_dedup_filtered,17,-6.72629103064537e-05,-0.0006223798263818026,0.0005551169160753489,0.0005551169160753489,3.081547905130059e-07
0,merged_z_m0p002_dedup_filtered,18,0.000545920745935291,-4.381816864906796e-08,0.0005459645641039401,0.0005459645641039401,2.9807730525720536e-07
0,merged_z_m0p002_dedup_filtered,19,0.0005001984536647797,-3.940547443903597e-08,0.0005002378591392187,0.0005002378591392187,2.502379157161888e-07
0,merged_z_m0p002_dedup_filtered,20,0.0004501274670474231,-3.528859693346931e-08,0.0004501627556443566,0.0004501627556443566,2.026465065693207e-07
0,merged_z_m0p002_dedup_filtered,21,0.0004129731678403914,-3.133590809056841e-08,0.00041300450374848197,0.00041300450374848197,1.7057272011652986e-07
0,merged_z_m0p002_dedup_filtered,22,0.0004004347138106823,-2.7436634297828277e-08,0.0004004621504449801,0.0004004621504449801,1.603699339390179e-07
0,merged_z_m0p002_dedup_filtered,23,0.00041645675082691014,-2.3607100274603e-08,0.00041648035792718474,0.00041648035792718474,1.734558885391559e-07
0,merged_z_m0p002_dedup_filtered,24,0.00045691156992688775,-1.99208045614796e-08,0.00045693149073144923,0.00045693149073144923,2.0878638722206449e-07
0,merged_z_m0p002_dedup_filtered,25,0.0005111513310112059,-1.6569588368042787e-08,0.000511167900599574,0.000511167900599574,2.6129262260337594e-07
0,merged_z_m0p002_dedup_filtered,26,0.0005650140228681266,-1.3542215349104936e-08,0.0005650275650834757,0.0005650275650834757,3.192561493041614e-07
0,merged_z_m0p002_dedup_filtered,27,0.0006045469781383872,-1.0667145389220423e-08,0.0006045576452837764,0.0006045576452837764,3.6548994647106444e-07
0,merged_z_m0p002_dedup_filtered,28,0.0006195658352226019,-7.969680915209665e-09,0.0006195738049035171,0.0006195738049035171,3.8387169972262147e-07
0,merged_z_m0p002_dedup_filtered,29,0.0009168520336970687,9.47217849898152e-05,0.0008221302487072535,0.0008221302487072535,6.758981458394504e-07
0,merged_z_m0p002_dedup_filtered,30,0.0006682441453449428,0.00021143874619156122,0.0004568053991533816,0.0004568053991533816,2.0867117269568027e-07
0,merged_z_m0p002_dedup_filtered,31,0.0006533879786729813,0.00025207229191437364,0.0004013156867586076,0.0004013156867586076,1.6105428043853288e-07
0,merged_z_m0p002_dedup_filtered,32,0.00043312154593877494,0.00037894511478953063,5.417643114924431e-05,5.417643114924431e-05,2.935085692068809e-09
0,merged_z_m0p002_dedup_filtered,33,0.0004700921126641333,-4.058691411046311e-05,0.0005106790267745964,0.0005106790267745964,2.6079306838744897e-07
0,merged_z_m0p002_dedup_filtered,34,0.00038927170680835843,0.0004891888820566237,-9.991717524826527e-05,9.991717524826527e-05,9.983441909592553e-09
0,merged_z_m0p002_dedup_filtered,35,0.0005976523971185088,0.0003336321096867323,0.0002640202874317765,0.0002640202874317765,6.970671217555789e-08
0,merged_z_m0p002_dedup_filtered,36,0.000570129428524524,0.00037446481292136014,0.00019566461560316384,0.00019566461560316384,3.8284641799133866e-08
0,merged_z_m0p002_dedup_filtered,37,0.0005524858133867383,0.0004153090703766793,0.000137176743010059,0.000137176743010059,1.881745882284777e-08
0,merged_z_m0p002_dedup_filtered,38,0.0003069051599595696,0.0006241575465537608,-0.0003172523865941912,0.0003172523865941912,1.0064907679971014e-07
0,merged_z_m0p002_dedup_filtered,39,0.0005503251450136304,0.0004561584210023284,9.4166724011302e-05,9.4166724011302e-05,8.86737191102072e-09
0,merged_z_m0p002_dedup_filtered,40,0.0005665489588864148,0.0004970102454535663,6.953871343284845e-05,6.953871343284845e-05,4.835632665895818e-09
0,merged_z_m0p002_dedup_filtered,41,0.0006008152849972248,0.0005378634086810052,6.295187631621957e-05,6.295187631621957e-05,3.962938731732606e-09
0,merged_z_m0p002_dedup_filtered,42,0.0006496621645055711,0.0005787170375697315,7.094512693583965e-05,7.094512693583965e-05,5.033211035942401e-09
0,merged_z_m0p002_dedup_filtered,43,0.0007072553271427751,0.0006195716559886932,8.768367115408182e-05,8.768367115408182e-05,7.68842618705716e-09
0,merged_z_m0p002_dedup_filtered,44,0.0007665890734642744,0.0006604263326153159,0.00010616274084895849,0.00010616274084895849,1.127052754456312e-08
