epoch,train_boundary_error,train_loss,train_loss_hf,train_loss_kappa,train_loss_w,train_raw_loss_hf,train_raw_loss_kappa,train_raw_loss_w,train_rmse_kappa,train_rmse_w,train_weighted_loss_hf,train_weighted_loss_kappa,train_weighted_loss_w,val_boundary_error,val_loss,val_loss_hf,val_loss_kappa,val_loss_w,val_raw_loss_hf,val_raw_loss_kappa,val_raw_loss_w,val_rmse_kappa,val_rmse_w,val_weighted_loss_hf,val_weighted_loss_kappa,val_weighted_loss_w
1.0,0.0804334797111212,26.510437834496592,0.05691290413047753,1368.69400323606,26.510437834496592,0.05691290413047753,1368.69400323606,26.510437834496592,11.637544529110778,0.0625242050371918,0.0,0.0,26.510437834496592,0.02197703215129235,6.517272621977563,0.007208885451523112,586.3555752623315,6.517272621977563,0.007208885451523112,586.3555752623315,6.517272621977563,5.356738371007583,0.01621730242143659,0.0,0.0,6.517272621977563
2.0,0.008780537876209207,7.572702230191698,0.00727518620517324,517.1322512159161,7.572702230191698,0.00727518620517324,517.1322512159161,7.572702230191698,4.340413813497506,0.019442453943923407,0.0,0.0,7.572702230191698,0.013525671599542393,6.960285336363549,0.006996187034483049,512.1232036515778,6.960285336363549,0.006996187034483049,512.1232036515778,6.960285336363549,4.794206338770249,0.02031029771794291,0.0,0.0,6.960285336363549
3.0,0.0069369515951942,4.459792455037435,0.003426521135421068,340.50969112620635,4.459792455037435,0.003426521135421068,340.50969112620635,4.459792455037435,3.098466824082767,0.012672399718533544,0.0,0.0,4.459792455037435,0.002755849407620582,3.2469955519133924,0.0014828358658169414,189.54217439539292,3.2469955519133924,0.0014828358658169414,189.54217439539292,3.2469955519133924,1.9252510094175153,0.00996558231246822,0.0,0.0,3.2469955519133924
4.0,0.0011927590924589073,2.7062180556502997,0.0013693222438222637,208.98922071269914,2.7062180556502997,0.0013693222438222637,208.98922071269914,2.7062180556502997,1.9509982922497917,0.008793551045670813,0.0,0.0,2.7062180556502997,0.0024661395068773452,2.052143054849961,0.0004516829206955199,140.60957515940947,2.052143054849961,0.0004516829206955199,140.60957515940947,2.052143054849961,1.3312695447136373,0.0064842923653914645,0.0,0.0,2.052143054849961
5.0,0.0031736099215991355,1.6079688352697037,0.00046593204309579496,135.27178700764975,1.6079688352697037,0.00046593204309579496,135.27178700764975,1.6079688352697037,1.2710530874775905,0.005623691788344991,0.0,0.0,1.6079688352697037,0.006425358218086117,1.2004536226683973,0.00019610813144347905,81.61367887609146,1.2004536226683973,0.00019610813144347905,81.61367887609146,1.2004536226683973,0.7183634182986092,0.004306125080249473,0.0,0.0,1.2004536226683973
6.0,0.0035249012860232125,0.9258274576243233,0.0001543919708780652,66.8516450769761,0.9258274576243233,0.0001543919708780652,66.8516450769761,0.9258274576243233,0.5737106046255898,0.0037290514401141918,0.0,0.0,0.9258274576243233,0.0014103374868521795,0.7243647727311826,0.0001724667472801372,76.94270579020183,0.7243647727311826,0.0001724667472801372,76.94270579020183,0.7243647727311826,0.6649180171536464,0.003101339353723269,0.0,0.0,0.7243647727311826
7.0,0.0030775189390588624,0.6021949754041784,0.00013478757475740184,60.29028230554917,0.6021949754041784,0.00013478757475740184,60.29028230554917,0.6021949754041784,0.5611061465506461,0.0028818542932105414,0.0,0.0,0.6021949754041784,0.0016423681289797613,0.4689311151411019,6.658783312042371e-05,46.30763147391525,0.4689311151411019,6.658783312042371e-05,46.30763147391525,0.4689311151411019,0.427807012609407,0.0025040037044342244,0.0,0.0,0.4689311151411019
8.0,0.0017364898778717307,0.4137058252213048,7.067628286998061e-05,42.566502066219556,0.4137058252213048,7.067628286998061e-05,42.566502066219556,0.4137058252213048,0.4128005977939157,0.002406377637503194,0.0,0.0,0.4137058252213048,0.0006175987815082658,0.31423376296080796,5.397546384997173e-05,34.89659574920056,0.31423376296080796,5.397546384997173e-05,34.89659574920056,0.31423376296080796,0.3228506983495226,0.002147713936317493,0.0,0.0,0.31423376296080796
9.0,0.0004836596279204184,0.31593046994770274,5.014719613873418e-05,32.15023960786707,0.31593046994770274,5.014719613873418e-05,32.15023960786707,0.31593046994770274,0.28536273392976497,0.0022183389119876953,0.0,0.0,0.31593046994770274,0.0010415417251779752,0.2205841079646466,1.624926588584797e-05,17.841399585499484,0.2205841079646466,1.624926588584797e-05,17.841399585499484,0.2205841079646466,0.15606848632588105,0.0018472401607854694,0.0,0.0,0.2205841079646466
10.0,0.0009607480309319263,0.24851471536299763,2.3597791190624384e-05,23.32493449192421,0.24851471536299763,2.3597791190624384e-05,23.32493449192421,0.24851471536299763,0.21406208300123028,0.00197890126739866,0.0,0.0,0.24851471536299763,0.001041013126571973,0.23003825720618754,1.6812075830553202e-05,23.335235296511183,0.23003825720618754,1.6812075830553202e-05,23.335235296511183,0.23003825720618754,0.19394304238113702,0.0018627650250552916,0.0,0.0,0.23003825720618754
