epoch,train_boundary_error,train_loss,train_loss_anchor,train_loss_bc,train_loss_delta_a,train_loss_hf,train_loss_kappa,train_loss_w,train_raw_loss_hf,train_raw_loss_kappa,train_raw_loss_w,train_rmse_kappa,train_rmse_w,train_weighted_loss_anchor,train_weighted_loss_delta_a,train_weighted_loss_hf,train_weighted_loss_kappa,train_weighted_loss_w,val_boundary_error,val_loss,val_loss_anchor,val_loss_bc,val_loss_delta_a,val_loss_hf,val_loss_kappa,val_loss_w,val_raw_loss_hf,val_raw_loss_kappa,val_raw_loss_w,val_rmse_kappa,val_rmse_w,val_weighted_loss_anchor,val_weighted_loss_delta_a,val_weighted_loss_hf,val_weighted_loss_kappa,val_weighted_loss_w
1.0,0.07353927348466481,79.35974285649318,474.16891104567287,0.006418147201960285,0.0008461752634805938,0.07897122350393557,1676.4176839192708,31.936432819740446,0.07897122350393557,1676.4176839192708,31.936432819740446,14.87906743965897,0.07765387064393829,47.41689243328337,8.461752445573082e-08,0.0,0.0,31.936432819740446,0.010554682536452425,23.94320712370031,26.849165710748412,0.00011141430278418257,0.00030404957942664623,0.025030278290311497,1255.8929586971508,21.258179047528436,0.025030278290311497,1255.8929586971508,21.258179047528436,12.810824899112477,0.0511513249400784,2.6849165991240858,3.0404958550889205e-08,0.0,0.0,21.258179047528436
2.0,0.008516539308224238,17.673992549671848,37.94027467334972,8.549423507122578e-05,0.00015226952282497295,0.011694301558914138,785.8243707395068,13.879879474639893,0.011694301558914138,785.8243707395068,13.879879474639893,7.50153026861303,0.035392922404057836,3.7940275084738637,1.522695198688365e-08,0.0,0.0,13.879879474639893,0.011100097285474049,4.957739063337738,1.185960846788743,0.0001232250915742114,2.5656974221597992e-05,0.0035556625282647564,392.7035743862975,4.839019840838862,0.0035556625282647564,392.7035743862975,4.839019840838862,3.65168124554204,0.011963010582999856,0.11859608660725986,2.565697375688911e-09,0.0,0.0,4.839019840838862
3.0,0.006284096766738039,7.3404813280292585,11.433463863298005,5.0821748437650004e-05,4.373249648065836e-05,0.003641594931775448,403.68144974054076,6.197084305333156,0.003641594931775448,403.68144974054076,6.197084305333156,3.721176133436315,0.017996060607187888,1.143346405788964,4.373249509802579e-09,0.0,0.0,6.197084305333156,0.003921097363619243,5.7631701301125915,0.09478809626079072,1.538794456827614e-05,3.593472516228098e-05,0.0031108808037185786,303.03314149145984,5.753675844155106,0.0031108808037185786,303.03314149145984,5.753675844155106,2.6404724354837454,0.0157177807288427,0.009478809658949282,3.593472399817513e-09,0.0,0.0,5.753675844155106
4.0,0.008134464897653636,3.7552452134151086,0.8391142513822106,8.548249356595882e-05,1.66298178716234e-05,0.0014418268316041898,196.6484644272748,3.6712484219494987,0.0014418268316041898,196.6484644272748,3.6712484219494987,1.6925943528904634,0.010222708733350622,0.0839114254705754,1.6629817457732255e-09,0.0,0.0,3.6712484219494987,0.009582486259294492,3.112210049348719,0.0683743482199954,9.183697650715818e-05,1.3609783398386949e-05,0.001254565050533297,187.83484395345053,3.105280777987312,0.001254565050533297,187.83484395345053,3.105280777987312,1.4967821158614814,0.009273198287130571,0.006837435058568029,1.3609782799650204e-09,0.0,0.0,3.105280777987312
5.0,0.006928508032989853,2.1238782592848238,0.1245864401845371,5.4526328883594924e-05,8.009096371311256e-06,0.0007587196670618712,122.60004559685203,2.1113651266285016,0.0007587196670618712,122.60004559685203,2.1113651266285016,1.032609455725726,0.006574365657334234,0.012458644149934544,8.009096087860434e-10,0.0,0.0,2.1113651266285016,0.0052555872437854605,2.0877737671721217,0.017623971709433722,2.763413128074414e-05,7.949439457340358e-06,0.0007414732461649121,110.8208480535769,2.0859837812535904,0.0007414732461649121,110.8208480535769,2.0859837812535904,1.076562904844097,0.0064121452799322555,0.0017623972083788877,7.94943927677891e-10,0.0,0.0,2.0859837812535904
