epoch,train_boundary_error,train_loss,train_loss_hf,train_loss_kappa,train_loss_w,train_raw_loss_hf,train_raw_loss_kappa,train_raw_loss_w,train_rmse_kappa,train_rmse_w,train_weighted_loss_hf,train_weighted_loss_kappa,train_weighted_loss_w,val_boundary_error,val_loss,val_loss_hf,val_loss_kappa,val_loss_w,val_raw_loss_hf,val_raw_loss_kappa,val_raw_loss_w,val_rmse_kappa,val_rmse_w,val_weighted_loss_hf,val_weighted_loss_kappa,val_weighted_loss_w
1.0,nan,0.01947276453886713,0.09003049560955592,18.737226304553804,0.0032289295812093074,0.09003049560955592,18.737226304553804,0.0032289295812093074,27.327362060546875,0.07971275597810745,0.0,0.01624383449199654,0.0032289295812093074,nan,0.023251156367006757,0.03659316897392273,10.887143362136115,0.0014768688041450722,0.03659316897392273,10.887143362136115,0.0014768688041450722,16.97787094116211,0.054347483529931025,0.0,0.021774287291225932,0.0014768688041450722
2.0,nan,0.020221689627284094,0.02497987240730297,8.261371249244327,0.0010756222348261093,0.02497987240730297,8.261371249244327,0.0010756222348261093,13.159205277760824,0.04577148776678812,0.0,0.01914606753381945,0.0010756222348261093,nan,0.01009982509449834,0.008311679808511621,2.762455860773722,0.00043122928556320924,0.008311679808511621,2.762455860773722,0.00043122928556320924,4.668292999267578,0.029358803072855585,0.0,0.009668595778445402,0.00043122928556320924
3.0,nan,0.010059528851083346,0.006952689295368535,2.4804623126983643,0.00034665849913532537,0.006952689295368535,2.4804623126983643,0.00034665849913532537,4.141228653135753,0.026194244002302487,0.0,0.009712870188412211,0.00034665849913532537,nan,0.014674593605810688,0.005370433907955885,2.8978365375882102,0.0001854107727662527,0.005370433907955885,2.8978365375882102,0.0001854107727662527,5.2240470704578215,0.019247831067159063,0.0,0.01448918262585288,0.0001854107727662527
4.0,nan,0.01496391947425547,0.00483506136307759,2.7421807448069253,0.0001477270821591706,0.00483506136307759,2.7421807448069253,0.0001477270821591706,5.089626425788516,0.01706489854093109,0.0,0.014816192466588248,0.0001477270821591706,nan,0.011946928465650195,0.0028891177471017555,1.8226855936504545,9.947129555733963e-05,0.0028891177471017555,1.8226855936504545,9.947129555733963e-05,3.2854115622384206,0.014102725533857233,0.0,0.011847456784120627,9.947129555733963e-05
5.0,nan,0.00948448944836855,0.0024210626392492224,1.3683138291041057,0.00012192513774304341,0.0024210626392492224,1.3683138291041057,0.00012192513774304341,2.5325965086619058,0.015530174154610861,0.0,0.009362564244795413,0.00012192513774304341,nan,0.012280139185133435,0.0025167319081014113,1.5092231432596843,0.00020635372354826402,0.0025167319081014113,1.5092231432596843,0.00020635372354826402,2.974333263578869,0.0203096547297069,0.0,0.012073785377045473,0.00020635372354826402
6.0,nan,0.014206680513563611,0.0027702129889457,1.6542588358833676,0.0002410987854957403,0.0027702129889457,1.6542588358833676,0.0002410987854957403,3.175160521552676,0.021907740937811986,0.0,0.013965582031579245,0.0002410987854957403,nan,0.011763678996690683,0.00236278731331584,1.2072865565617878,0.00029445712737339946,0.00236278731331584,1.2072865565617878,0.00029445712737339946,2.3108662991296676,0.024264200014017877,0.0,0.011469222073044096,0.00029445712737339946
7.0,nan,0.008964828614677702,0.0018113142577931285,0.8822671912965321,0.00027965623441906205,0.0018113142577931285,0.8822671912965321,0.00027965623441906205,1.8064628839492798,0.023639293298834844,0.0,0.008685172358084293,0.00027965623441906205,nan,0.011765149643733389,0.0010474673472344875,1.0493868986765544,0.00022189355167072443,0.0010474673472344875,1.0493868986765544,0.00022189355167072443,2.3784218288603283,0.02106263240178426,0.0,0.011543256008908861,0.00022189355167072443
8.0,nan,0.012836926971517858,0.0011607121254893996,1.104163641021365,0.00020966028040718464,0.0011607121254893996,1.104163641021365,0.00020966028040718464,2.479173160734631,0.020472428273587,0.0,0.012627266436105683,0.00020966028040718464,nan,0.01096499471792153,0.0012518252756091811,0.8623545510428292,0.00018556247024597333,0.0012518252756091811,0.8623545510428292,0.00018556247024597333,1.8569620847702026,0.01926183088549546,0.0,0.010779432331522306,0.00018556247024597333
9.0,nan,0.009266717536818413,0.0010429576837590762,0.7072127915564037,0.00017006462717074014,0.0010429576837590762,0.7072127915564037,0.00017006462717074014,1.5954486699331374,0.018429367226504144,0.0,0.00909665289024512,0.00017006462717074014,nan,0.008427042026250135,0.0005491568008437753,0.5930597384770712,0.0001242055694179033,0.0005491568008437753,0.5930597384770712,0.0001242055694179033,1.8031998475392659,0.01575741366971107,0.0,0.008302836634573482,0.0001242055694179033
10.0,nan,0.010160345495456741,0.0004848113569009694,0.6954009334246317,0.00010512701001495035,0.0004848113569009694,0.6954009334246317,0.00010512701001495035,1.7108678306852068,0.014448705528463637,0.0,0.010055218557161945,0.00010512701001495035,nan,0.008273040033167317,0.00047517213499217873,0.5294056364468166,6.725302054768516e-05,0.00047517213499217873,0.5294056364468166,6.725302054768516e-05,1.2573983782813662,0.011594540483894803,0.0,0.008205787012619632,6.725302054768516e-05
11.0,nan,0.008004154477800642,0.0004500327507100467,0.49918013385363985,5.912347149292362e-05,0.0004500327507100467,0.49918013385363985,5.912347149292362e-05,1.2577409630730039,0.010858979918772266,0.0,0.007945030794611998,5.912347149292362e-05,nan,0.007160895215790896,0.0003609217889052594,0.4190072786240351,3.777097593965231e-05,0.0003609217889052594,0.4190072786240351,3.777097593965231e-05,1.1702785321644373,0.008690969220229558,0.0,0.007123124076142197,3.777097593965231e-05
12.0,nan,0.00656361642870165,0.00037442553522331376,0.3754985545362745,3.052705774496731e-05,0.00037442553522331376,0.3754985545362745,3.052705774496731e-05,1.0111366425241743,0.007731921194742124,0.0,0.0065330892490843935,3.052705774496731e-05,nan,0.007315280581159251,0.00023770681582391262,0.3945483409223102,1.6136100991085794e-05,0.00023770681582391262,0.3945483409223102,1.6136100991085794e-05,1.0290947187514532,0.005670680043598016,0.0,0.007299144353185382,1.6136100991085794e-05
13.0,nan,0.005054809862659091,0.00014151631954259107,0.268315484835988,1.3917577711080889e-05,0.00014151631954259107,0.268315484835988,1.3917577711080889e-05,0.8301889158430553,0.00519808621278831,0.0,0.005040892288975772,1.3917577711080889e-05,nan,0.00513974441924975,0.00017567181203048676,0.25636684043066843,1.2407723088039174e-05,0.00017567181203048676,0.25636684043066843,1.2407723088039174e-05,0.7652837719236102,0.00492179739688124,0.0,0.005127336674680312,1.2407723088039174e-05
14.0,nan,0.005025078841884222,0.00016553786519493552,0.24603877110140665,1.239310430329559e-05,0.00016553786519493552,0.24603877110140665,1.239310430329559e-05,0.7358573817071461,0.004954364993387745,0.0,0.005012685743470986,1.239310430329559e-05,nan,0.0032412923007671323,0.00011178154818480834,0.150137688432421,1.3331921720583479e-05,0.00011178154818480834,0.150137688432421,1.3331921720583479e-05,0.5873858616465614,0.005087119815427633,0.0,0.003227960362675644,1.3331921720583479e-05
15.0,nan,0.004526912256897915,0.00015432281430721994,0.2050740938811075,1.44861456387194e-05,0.00015432281430721994,0.2050740938811075,1.44861456387194e-05,0.6724160540671575,0.0053582208541532355,0.0,0.0045124261551314875,1.44861456387194e-05,nan,0.0036358312437576906,0.00010629780999373733,0.15743796527385712,1.4758034532340908e-05,0.00010629780999373733,0.15743796527385712,1.4758034532340908e-05,0.5694510454223269,0.005368274880484456,0.0,0.003621073251235343,1.4758034532340908e-05
16.0,nan,0.0031571623680758335,7.700795443573345e-05,0.13466131758122218,1.4930568189204981e-05,7.700795443573345e-05,0.13466131758122218,1.4930568189204981e-05,0.5248455561342693,0.005455280964573224,0.0,0.0031422318203286046,1.4930568189204981e-05,nan,0.005989392842387869,0.00011353281297488138,0.2437481993720645,1.7562112459147882e-05,0.00011353281297488138,0.2437481993720645,1.7562112459147882e-05,0.7612524855704534,0.005876338641558375,0.0,0.005971830715203569,1.7562112459147882e-05
17.0,nan,0.006119342853448221,0.0001391693315651667,0.2450865102665765,1.898210584407761e-05,0.0001391693315651667,0.2450865102665765,1.898210584407761e-05,0.7599952362832569,0.006143905909820681,0.0,0.006100360725429796,1.898210584407761e-05,nan,0.0032166578319101106,6.632552131555886e-05,0.12296145835093089,1.9659828554029534e-05,6.632552131555886e-05,0.12296145835093089,1.9659828554029534e-05,0.5002673523766654,0.006222849401334922,0.0,0.003196997944975183,1.9659828554029534e-05
18.0,nan,0.003945979234274654,6.846250679310677e-05,0.14844534794489542,1.927482506809091e-05,6.846250679310677e-05,0.14844534794489542,1.927482506809091e-05,0.5565779975482396,0.006203935525956608,0.0,0.00392670448248585,1.927482506809091e-05,nan,0.0026558371415982642,6.375310476869345e-05,0.09592135002215703,1.8000078853219748e-05,6.375310476869345e-05,0.09592135002215703,1.8000078853219748e-05,0.4421619787102654,0.005938770449055093,0.0,0.0026378370821475983,1.8000078853219748e-05
19.0,nan,0.0027482788289143216,5.287231761030853e-05,0.09795995092108137,1.725888385061851e-05,5.287231761030853e-05,0.09795995092108137,1.725888385061851e-05,0.44751531737191336,0.00586789520457387,0.0,0.0027310198971203397,1.725888385061851e-05,nan,0.001880506923910053,3.75618919428061e-05,0.06428703133549009,1.618306019476482e-05,3.75618919428061e-05,0.06428703133549009,1.618306019476482e-05,0.36404897343544734,0.005630301400309517,0.0,0.0018643238581717014,1.618306019476482e-05
20.0,nan,0.0019568787732472024,3.194136306341361e-05,0.06601674074218386,1.5445426037158106e-05,3.194136306341361e-05,0.06601674074218386,1.5445426037158106e-05,0.3652413004920596,0.005546058505950939,0.0,0.0019414333759674004,1.5445426037158106e-05,nan,0.0043285440742259935,2.5474888388998806e-05,0.14145947496096292,1.4029856607694888e-05,2.5474888388998806e-05,0.14145947496096292,1.4029856607694888e-05,0.5494687386921474,0.005233117379248142,0.0,0.004314514187475045,1.4029856607694888e-05
21.0,nan,0.0030919864463309446,2.498039282814023e-05,0.09963801006476085,1.3238644940082894e-05,2.498039282814023e-05,0.09963801006476085,1.3238644940082894e-05,0.43967210962658837,0.005124690388107584,0.0,0.003078747895501909,1.3238644940082894e-05,nan,0.007231014292864572,5.686333038500466e-05,0.22559412604286558,1.2001981996859068e-05,5.686333038500466e-05,0.22559412604286558,1.2001981996859068e-05,0.703635036945343,0.004810866190209275,0.0,0.007219012250148114,1.2001981996859068e-05
22.0,nan,0.005294401265148606,4.148607262149675e-05,0.16324340871402196,1.122051041117326e-05,4.148607262149675e-05,0.16324340871402196,1.122051041117326e-05,0.5826641207649594,0.004707349198205131,0.0,0.005283180801641373,1.122051041117326e-05,nan,0.007962696786437715,5.109485937282443e-05,0.2373841710033871,1.0326717355859555e-05,5.109485937282443e-05,0.2373841710033871,1.0326717355859555e-05,0.744126884710221,0.004453424563897508,0.0,0.007952370015638215,1.0326717355859555e-05
