sample_id,sample_name,point_id,w_pred,w_true,w_diff,w_abs_error,w_sq_error
0,merged_z_m0p002_dedup_filtered,0,-0.000863881316035986,-0.001447714283131063,0.000583832967095077,0.000583832967095077,3.408609334670413e-07
0,merged_z_m0p002_dedup_filtered,1,-0.0007890982669778168,-0.001375006278976798,0.0005859080119989812,0.0005859080119989812,3.4328819852459834e-07
0,merged_z_m0p002_dedup_filtered,2,-0.0006786122685298324,-0.0013246310409158468,0.0006460187723860145,0.0006460187723860145,4.1734025427513316e-07
0,merged_z_m0p002_dedup_filtered,3,-0.0011631411034613848,-0.0008837009663693607,-0.0002794401370920241,0.0002794401370920241,7.808679021800922e-08
0,merged_z_m0p002_dedup_filtered,4,-0.0009486660710535944,-0.0008428021101281047,-0.00010586396092548966,0.00010586396092548966,1.1207178222833602e-08
0,merged_z_m0p002_dedup_filtered,5,-0.0005536184180527925,-0.001263270853087306,0.0007096524350345135,0.0007096524350345135,5.036065785504144e-07
0,merged_z_m0p002_dedup_filtered,6,-0.0004355955752544105,-0.0012019394198432565,0.000766343844588846,0.000766343844588846,5.872828881392133e-07
0,merged_z_m0p002_dedup_filtered,7,-0.0007332402747124434,-0.0008019231609068811,6.868288619443774e-05,6.868288619443774e-05,4.717338855998087e-09
0,merged_z_m0p002_dedup_filtered,8,-0.0005463092820718884,-0.0007610530010424554,0.000214743718970567,0.000214743718970567,4.611486483730985e-08
0,merged_z_m0p002_dedup_filtered,9,-0.0003442914457991719,-0.0011406324338167906,0.0007963409880176187,0.0007963409880176187,6.341589691968771e-07
0,merged_z_m0p002_dedup_filtered,10,-0.0002934784279204905,-0.0010793345281854272,0.0007858561002649367,0.0007858561002649367,6.175698103236142e-07
0,merged_z_m0p002_dedup_filtered,11,-0.0004100192745681852,-0.0007201872649602592,0.000310167990392074,0.000310167990392074,9.62041822638577e-08
0,merged_z_m0p002_dedup_filtered,12,-0.00033567610080353916,-0.0006793235661461949,0.0003436474653426558,0.0003436474653426558,1.180935804364318e-07
