x,y,w_xx,w_xy,w_yy
0.060759496085251434,0.012050025070769877,0.14466571807861328,-0.00598410377278924,0.007086289115250111
0.06455696459057965,0.012050025070769877,0.14620378613471985,-0.006038384977728128,0.005195576697587967
0.06835443309590786,0.012050025070769877,0.1467263102531433,-0.006049785763025284,0.003294612281024456
0.07215190160123608,0.012050025070769877,0.1461227685213089,-0.006019651424139738,0.0013966835103929043
0.07594937010656429,0.012050025070769877,0.1442965865135193,-0.00594976544380188,-0.00048541557043790817
0.07974683861189251,0.012050025070769877,0.14116692543029785,-0.0058423192240297794,-0.0023395151365548372
0.08354430711722072,0.012050025070769877,0.1366703361272812,-0.005699883680790663,-0.004154203459620476
0.08734177562254894,0.012050025070769877,0.1307622790336609,-0.0055253650061786175,-0.0059189205057919025
0.09113924412787715,0.012050025070769877,0.12341829389333725,-0.005321969743818045,-0.007624064106494188
0.09493671263320537,0.012050025070769877,0.11463470757007599,-0.005093151703476906,-0.00926110427826643
0.09873418113853358,0.012050025070769877,0.10442941635847092,-0.004842571914196014,-0.01082259975373745
0.1025316496438618,0.012050025070769877,0.09284208714962006,-0.00457404088228941,-0.01230231299996376
0.10632911814919001,0.012050025070769877,0.07993388921022415,-0.00429147481918335,-0.013695201836526394
0.11012658665451823,0.012050025070769877,0.0657874271273613,-0.003998836036771536,-0.014997472986578941
0.11392405515984644,0.012050025070769877,0.05050571262836456,-0.003700082888826728,-0.016206583008170128
0.11772152366517466,0.012050025070769877,0.034211307764053345,-0.003399122506380081,-0.017321225255727768
0.12151899217050287,0.012050025070769877,0.01704499125480652,-0.0030997530557215214,-0.018341297283768654
0.12531646067583108,0.012050025070769877,-0.000835902988910675,-0.0028056201990693808,-0.019267873838543892
0.1291139291811593,0.012050025070769877,-0.019259490072727203,-0.0025201705284416676,-0.020103154703974724
0.13291139768648752,0.012050025070769877,-0.038041241466999054,-0.0022466096561402082,-0.020850375294685364
0.13670886619181571,0.012050025070769877,-0.05698636919260025,-0.0019878624007105827,-0.021513739600777626
0.14050633469714394,0.012050025070769877,-0.07589248567819595,-0.001746540772728622,-0.022098317742347717
0.14430380320247216,0.012050025070769877,-0.09455198049545288,-0.0015249147545546293,-0.02260996773838997
0.14810127170780038,0.012050025070769877,-0.11275535821914673,-0.0013248849427327514,-0.02305518090724945
0.15189874021312857,0.012050025070769877,-0.13029325008392334,-0.001147968228906393,-0.023441001772880554
0.1556962087184568,0.012050025070769877,-0.14695996046066284,-0.0009952835971489549,-0.0237748846411705
0.15949367722378502,0.012050025070769877,-0.16255593299865723,-0.0008675446733832359,-0.024064574390649796
0.16329114572911324,0.012050025070769877,-0.17689093947410583,-0.0007650573388673365,-0.024317970499396324
0.16708861423444143,0.012050025070769877,-0.18978631496429443,-0.000687726482283324,-0.024543020874261856
0.17088608273976966,0.012050025070769877,-0.20107793807983398,-0.0006350656622089446,-0.024747565388679504
0.17468355124509788,0.012050025070769877,-0.21061834692955017,-0.0006062125321477652,-0.024939242750406265
0.1784810197504261,0.012050025070769877,-0.21827919781208038,-0.0005999465938657522,-0.02512536011636257
0.1822784882557543,0.012050025070769877,-0.2239532172679901,-0.0006147234817035496,-0.025312790647149086
0.18607595676108252,0.012050025070769877,-0.22755563259124756,-0.000648694287519902,-0.02550787664949894
0.18987342526641074,0.012050025070769877,-0.22902603447437286,-0.0006997496238909662,-0.025716334581375122
0.19367089377173893,0.012050025070769877,-0.228329136967659,-0.0007655473309569061,-0.025943182408809662
0.19746836227706716,0.012050025070769877,-0.22545574605464935,-0.000843566725961864,-0.026192672550678253
0.20126583078239538,0.012050025070769877,-0.22042310237884521,-0.0009311339817941189,-0.02646823786199093
0.2050632992877236,0.012050025070769877,-0.2132750153541565,-0.0010254808003082871,-0.026772456243634224
0.2088607677930518,0.012050025070769877,-0.20408162474632263,-0.00112378248013556,-0.027107030153274536
0.21265823629838002,0.012050025070769877,-0.1929386556148529,-0.0012232048902660608,-0.02747276984155178
0.21645570480370824,0.012050025070769877,-0.1799667328596115,-0.0013209477765485644,-0.027869589626789093
0.22025317330903646,0.012050025070769877,-0.16530953347682953,-0.0014142950531095266,-0.02829655632376671
0.22405064181436465,0.012050025070769877,-0.14913277328014374,-0.0015006461180746555,-0.02875187061727047
0.22784811031969288,0.012050025070769877,-0.13162191212177277,-0.0015775684732943773,-0.029232971370220184
0.2316455788250211,0.012050025070769877,-0.11298011988401413,-0.001642821473069489,-0.02973654493689537
0.23544304733034932,0.012050025070769877,-0.09342566877603531,-0.0016944019589573145,-0.030258607119321823
0.23924051583567751,0.012050025070769877,-0.07318930327892303,-0.0017305659130215645,-0.030794601887464523
0.24303798434100574,0.012050025070769877,-0.052511487156152725,-0.0017498570960015059,-0.03133944794535637
0.24683545284633396,0.012050025070769877,-0.03163938969373703,-0.0017511234618723392,-0.031887661665678024
0.25063292135166215,0.012050025070769877,-0.010823715478181839,-0.0017335396260023117,-0.03243345767259598
0.2544303898569904,0.012050025070769877,0.009684523567557335,-0.0016966110561043024,-0.03297082707285881
0.2582278583623186,0.012050025070769877,0.02963695302605629,-0.0016401824541389942,-0.03349366784095764
0.2620253268676468,0.012050025070769877,0.0487913079559803,-0.0015644357772544026,-0.03399587795138359
0.26582279537297504,0.012050025070769877,0.06691401451826096,-0.0014698856975883245,-0.03447146713733673
0.26962026387830323,0.012050025070769877,0.08378379046916962,-0.0013573674950748682,-0.03491465002298355
0.27341773238363143,0.012050025070769877,0.09919416904449463,-0.001228022389113903,-0.03531996160745621
0.2772152008889597,0.012050025070769877,0.11295618116855621,-0.001083275186829269,-0.03568233549594879
0.2810126693942879,0.012050025070769877,0.1249006912112236,-0.0009248137357644737,-0.03599720075726509
0.2848101378996161,0.012050025070769877,0.13488073647022247,-0.0007545546977780759,-0.03626052290201187
0.2886076064049443,0.012050025070769877,0.14277362823486328,-0.000574609381146729,-0.036468956619501114
0.2924050749102725,0.012050025070769877,0.14848199486732483,-0.0003872530360240489,-0.03661979362368584
0.29620254341560076,0.012050025070769877,0.151935413479805,-0.00019488937687128782,-0.036711085587739944
0.30000001192092896,0.012050025070769877,0.15309131145477295,-5.509443595785868e-11,-0.03674164414405823
0.0,0.024100050141539753,0.08754003047943115,0.0,0.02503417432308197
0.0037974685053282146,0.024100050141539753,0.08793838322162628,-0.0010929229902103543,0.024948839098215103
0.007594937010656429,0.024100050141539753,0.08912374824285507,-0.002176355104893446,0.024693569168448448
0.011392405515984643,0.024100050141539753,0.09106776863336563,-0.0032409175764769316,0.02427058480679989
0.015189874021312859,0.024100050141539753,0.09372350573539734,-0.0042774551548063755,0.02368355169892311
0.018987342526641072,0.024100050141539753,0.09702637791633606,-0.005277140997350216,0.022937539964914322
0.022784811031969287,0.024100050141539753,0.10089521110057831,-0.006231585517525673,0.02203897014260292
0.026582279537297502,0.024100050141539753,0.10523344576358795,-0.0071329278871417046,0.020995529368519783
0.030379748042625717,0.024100050141539753,0.10993094742298126,-0.007973930798470974,0.019816085696220398
0.03417721654795393,0.024100050141539753,0.11486561596393585,-0.008748061023652554,0.01851058565080166
0.037974685053282144,0.024100050141539753,0.11990553885698318,-0.009449565783143044,0.01708993688225746
0.04177215355861036,0.024100050141539753,0.1249110996723175,-0.010073530487716198,0.015565878711640835
0.045569622063938574,0.024100050141539753,0.1297374665737152,-0.010615937411785126,0.013950849883258343
0.04936709056926679,0.024100050141539753,0.13423679769039154,-0.011073702946305275,0.012257845140993595
0.053164559074595004,0.024100050141539753,0.13826100528240204,-0.011444700881838799,0.010500265285372734
0.05696202757992322,0.024100050141539753,0.14166410267353058,-0.011727789416909218,0.008691774681210518
0.060759496085251434,0.024100050141539753,0.14430484175682068,-0.011922808364033699,0.006846127100288868
0.06455696459057965,0.024100050141539753,0.1460491567850113,-0.012030569836497307,0.004977037198841572
0.06835443309590786,0.024100050141539753,0.1467726230621338,-0.012052834033966064,0.003098011016845703
0.07215190160123608,0.024100050141539753,0.14636258780956268,-0.011992285028100014,0.001222213264554739
0.07594937010656429,0.024100050141539753,0.1447204351425171,-0.011852473020553589,-0.0006376798264682293
0.07974683861189251,0.024100050141539753,0.14176343381404877,-0.011637767776846886,-0.002469609724357724
0.08354430711722072,0.024100050141539753,0.137426495552063,-0.01135329157114029,-0.004262265283614397
0.08734177562254894,0.024100050141539753,0.13166353106498718,-0.011004836298525333,-0.006005181465297937
0.09113924412787715,0.024100050141539753,0.12444877624511719,-0.010598791763186455,-0.007688840385526419
0.09493671263320537,0.024100050141539753,0.11577746272087097,-0.01014204416424036,-0.009304780513048172
0.09873418113853358,0.024100050141539753,0.10566665232181549,-0.009641889482736588,-0.010845625773072243
0.1025316496438618,0.024100050141539753,0.0941554382443428,-0.009105922654271126,-0.012305183336138725
0.10632911814919001,0.024100050141539753,0.08130455017089844,-0.008541950024664402,-0.013678450137376785
0.11012658665451823,0.024100050141539753,0.0671965479850769,-0.00795787200331688,-0.014961659908294678
0.11392405515984644,0.024100050141539753,0.051934584975242615,-0.0073615787550807,-0.0161522775888443
