x,y,w_xx_fd,w_xy_fd,w_yy_fd
0.08354430711722072,0.012050025070769877,0.0,0.0,0.0
0.08734177562254894,0.012050025070769877,0.0,0.0,0.0
0.09113924412787715,0.012050025070769877,0.0,0.0,0.0
0.09493671263320537,0.012050025070769877,0.0,0.0,0.0
0.09873418113853358,0.012050025070769877,0.0,0.0,0.0
0.1025316496438618,0.012050025070769877,20.949590810027587,0.0,0.0
0.10632911814919001,0.012050025070769877,-20.949590810027587,0.0,0.0
0.11012658665451823,0.012050025070769877,0.0,0.0,0.0
0.11392405515984644,0.012050025070769877,0.0,0.0,0.0
0.11772152366517466,0.012050025070769877,0.0,0.0,0.0
0.12151899217050287,0.012050025070769877,0.0,0.0,0.0
0.12531646067583108,0.012050025070769877,0.0,0.0,0.0
0.1291139291811593,0.012050025070769877,0.0,0.0,0.0
0.13291139768648752,0.012050025070769877,20.947426310429748,0.0,0.0
0.13670886619181571,0.012050025070769877,-20.947426310429748,0.0,0.0
0.14050633469714394,0.012050025070769877,0.0,0.0,0.0
0.14430380320247216,0.012050025070769877,0.0,0.0,0.0
0.14810127170780038,0.012050025070769877,0.0,0.0,0.0
0.15189874021312857,0.012050025070769877,0.0,0.0,0.0
0.1556962087184568,0.012050025070769877,0.0,0.0,0.0
0.15949367722378502,0.012050025070769877,0.0,0.0,0.0
0.16329114572911324,0.012050025070769877,20.947412167341092,0.0,0.0
0.16708861423444143,0.012050025070769877,-20.947412167341092,0.0,0.0
0.17088608273976966,0.012050025070769877,0.0,0.0,0.0
0.17468355124509788,0.012050025070769877,0.0,0.0,0.0
0.1784810197504261,0.012050025070769877,0.0,0.0,0.0
0.1822784882557543,0.012050025070769877,0.0,0.0,0.0
0.18607595676108252,0.012050025070769877,0.0,0.0,0.0
0.18987342526641074,0.012050025070769877,0.0,0.0,0.0
0.19367089377173893,0.012050025070769877,20.949889501969075,0.0,0.0
0.19746836227706716,0.012050025070769877,-20.949889501969075,0.0,0.0
0.20126583078239538,0.012050025070769877,0.0,0.0,0.0
0.2050632992877236,0.012050025070769877,0.0,0.0,0.0
0.2088607677930518,0.012050025070769877,0.0,0.0,0.0
0.21265823629838002,0.012050025070769877,0.0,0.0,0.0
0.21645570480370824,0.012050025070769877,0.0,0.0,0.0
0.22025317330903646,0.012050025070769877,0.0,0.0,0.0
0.22405064181436465,0.012050025070769877,20.95441428124486,0.0,0.0
0.22784811031969288,0.012050025070769877,-20.95441428124486,0.0,0.0
0.2316455788250211,0.012050025070769877,0.0,0.0,0.0
0.23544304733034932,0.012050025070769877,0.0,0.0,0.0
0.23924051583567751,0.012050025070769877,0.0,0.0,0.0
0.24303798434100574,0.012050025070769877,0.0,0.0,0.0
0.24683545284633396,0.012050025070769877,0.0,0.0,0.0
0.25063292135166215,0.012050025070769877,0.0,0.0,0.0
0.2544303898569904,0.012050025070769877,20.964089478322506,0.0,0.0
0.2582278583623186,0.012050025070769877,-20.964089478322506,0.0,0.0
0.2620253268676468,0.012050025070769877,0.0,0.0,0.0
0.26582279537297504,0.012050025070769877,0.0,0.0,0.0
0.26962026387830323,0.012050025070769877,0.0,0.0,0.0
0.27341773238363143,0.012050025070769877,0.0,1.465883883223363,0.0
0.2772152008889597,0.012050025070769877,0.0,1.465883883223363,1.8478460737852356
0.2810126693942879,0.012050025070769877,0.0,0.0,1.8478460737852356
0.2848101378996161,0.012050025070769877,18.60601347333869,0.0,1.8478460737852356
0.2886076064049443,0.012050025070769877,-18.60601347333869,0.0,-1.8478460737852356
0.2924050749102725,0.012050025070769877,0.0,-1.465883883223363,-1.8478460737852356
0.29620254341560076,0.012050025070769877,0.0,-1.465883883223363,0.0
0.30000001192092896,0.012050025070769877,,,
0.0,0.024100050141539753,,,
0.0037974685053282146,0.024100050141539753,0.0,0.0,1.654757912200892
0.007594937010656429,0.024100050141539753,0.0,0.0,1.654757912200892
0.011392405515984643,0.024100050141539753,16.66180340792929,1.5353444593253132,1.654757912200892
0.015189874021312859,0.024100050141539753,-16.66180340792929,1.5353444593253132,0.28064792965452146
0.018987342526641072,0.024100050141539753,0.0,0.0,0.28064792965452146
0.022784811031969287,0.024100050141539753,0.0,0.0,0.28064792965452146
0.026582279537297502,0.024100050141539753,0.0,0.0,0.28064792965452146
0.030379748042625717,0.024100050141539753,0.0,0.0,0.28064792965452146
0.03417721654795393,0.024100050141539753,0.0,0.0,0.28064792965452146
0.037974685053282144,0.024100050141539753,0.0,-144.9533407275415,0.28064792965452146
0.04177215355861036,0.024100050141539753,-1837.022339071904,-146.6049997874375,-182.4428710413412
0.045569622063938574,0.024100050141539753,3695.008678821824,-1.651659059895989,184.5248993274763
0.04936709056926679,0.024100050141539753,-1857.9863397499198,0.0,-184.5248993274763
0.053164559074595004,0.024100050141539753,0.0,146.53693017826166,-184.5248993274763
0.05696202757992322,0.024100050141539753,0.0,146.53693017826166,0.19484156975166483
0.060759496085251434,0.024100050141539753,0.0,0.0,0.19484156975166483
0.06455696459057965,0.024100050141539753,0.0,0.0,0.19484156975166483
0.06835443309590786,0.024100050141539753,0.0,0.0,0.19484156975166483
0.07215190160123608,0.024100050141539753,20.954761409717396,-0.06762757807677147,0.19484156975166483
0.07594937010656429,0.024100050141539753,-20.954761409717396,-0.06762757807677147,0.1095924200345824
0.07974683861189251,0.024100050141539753,0.0,0.0,0.1095924200345824
0.08354430711722072,0.024100050141539753,0.0,0.0,0.1095924200345824
0.08734177562254894,0.024100050141539753,0.0,0.0,0.1095924200345824
0.09113924412787715,0.024100050141539753,0.0,0.0,0.1095924200345824
0.09493671263320537,0.024100050141539753,0.0,0.0,0.1095924200345824
0.09873418113853358,0.024100050141539753,0.0,0.0,0.1095924200345824
0.1025316496438618,0.024100050141539753,20.949590810027587,-0.06740688053522496,0.1095924200345824
0.10632911814919001,0.024100050141539753,-20.949590810027587,-0.06740688053522496,0.024621474539749846
0.11012658665451823,0.024100050141539753,0.0,0.0,0.024621474539749846
0.11392405515984644,0.024100050141539753,0.0,0.0,0.024621474539749846
0.11772152366517466,0.024100050141539753,0.0,0.0,0.024621474539749846
0.12151899217050287,0.024100050141539753,0.0,0.0,0.024621474539749846
0.12531646067583108,0.024100050141539753,0.0,0.0,0.024621474539749846
0.1291139291811593,0.024100050141539753,0.0,0.0,0.024621474539749846
0.13291139768648752,0.024100050141539753,20.947426310429748,-0.06732883504040602,0.024621474539749846
0.13670886619181571,0.024100050141539753,-20.947426310429748,-0.06732883504040602,-0.06025108931460742
0.14050633469714394,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.14430380320247216,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.14810127170780038,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.15189874021312857,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.1556962087184568,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.15949367722378502,0.024100050141539753,0.0,0.0,-0.06025108931460742
0.16329114572911324,0.024100050141539753,20.947412167341092,-0.06733037414936437,-0.06025108931460742
0.16708861423444143,0.024100050141539753,-20.947412167341092,-0.06733037414936437,-0.1451255933202129
0.17088608273976966,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.17468355124509788,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.1784810197504261,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.1822784882557543,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.18607595676108252,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.18987342526641074,0.024100050141539753,0.0,0.0,-0.1451255933202129
0.19367089377173893,0.024100050141539753,20.949889501969075,-0.06743995336565844,-0.1451255933202129
0.19746836227706716,0.024100050141539753,-20.949889501969075,-0.06743995336565844,-0.23013822936131922
0.20126583078239538,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.2050632992877236,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.2088607677930518,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.21265823629838002,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.21645570480370824,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.22025317330903646,0.024100050141539753,0.0,0.0,-0.23013822936131922
0.22405064181436465,0.024100050141539753,20.95441428124486,-0.06761390373341916,-0.23013822936131922
0.22784811031969288,0.024100050141539753,-20.95441428124486,-0.06761390373341916,-0.315370141641
0.2316455788250211,0.024100050141539753,0.0,0.0,-0.315370141641
0.23544304733034932,0.024100050141539753,0.0,0.0,-0.315370141641
0.23924051583567751,0.024100050141539753,0.0,0.0,-0.315370141641
0.24303798434100574,0.024100050141539753,0.0,0.0,-0.315370141641
0.24683545284633396,0.024100050141539753,0.0,0.0,-0.315370141641
0.25063292135166215,0.024100050141539753,0.0,1.5835694162171037,-0.315370141641
0.2544303898569904,0.024100050141539753,20.964089478322506,-0.06809663985455403,1.6808265297411058
0.2582278583623186,0.024100050141539753,-20.964089478322506,-1.6516660560716576,-0.4012105755480227
0.2620253268676468,0.024100050141539753,0.0,0.0,-0.4012105755480227
0.26582279537297504,0.024100050141539753,0.0,0.0,-0.4012105755480227
0.26962026387830323,0.024100050141539753,0.0,0.0,-0.4012105755480227
0.27341773238363143,0.024100050141539753,18.60601347333869,0.0,-0.4012105755480227
0.2772152008889597,0.024100050141539753,-18.60601347333869,0.0,-4.096902723118494
0.2810126693942879,0.024100050141539753,0.0,1.7841615389319145,-4.096902723118494
0.2848101378996161,0.024100050141539753,0.0,0.31827765570855154,-1.8478460737852356
0.2886076064049443,0.024100050141539753,0.0,-1.465883883223363,0.0
0.2924050749102725,0.024100050141539753,0.0,0.0,0.0
0.29620254341560076,0.024100050141539753,0.0,0.0,0.0
0.30000001192092896,0.024100050141539753,,,
0.0,0.03615007521230963,,,
0.0037974685053282146,0.03615007521230963,0.0,0.0,0.0
0.007594937010656429,0.03615007521230963,0.0,0.0,0.0
0.011392405515984643,0.03615007521230963,19.487655211548475,0.22263611822268126,0.0
0.015189874021312859,0.03615007521230963,-19.487655211548475,0.22263611822268126,-0.28064792965452146
0.018987342526641072,0.03615007521230963,0.0,0.0,-0.28064792965452146
0.022784811031969287,0.03615007521230963,0.0,0.0,-0.28064792965452146
0.026582279537297502,0.03615007521230963,0.0,0.0,-0.28064792965452146
0.030379748042625717,0.03615007521230963,0.0,0.0,-0.28064792965452146
0.03417721654795393,0.03615007521230963,0.0,0.0,-0.28064792965452146
0.037974685053282144,0.03615007521230963,-1839.8481908755234,-144.9533407275415,-0.28064792965452146
0.04177215355861036,0.03615007521230963,1839.8481908755234,-0.22263611822268126,182.4428710413412
0.045569622063938574,0.03615007521230963,0.0,-1.651659059895989,0.0
0.04936709056926679,0.03615007521230963,0.0,-146.3823636692148,184.5248993274763
0.053164559074595004,0.03615007521230963,1859.9482049308976,146.53693017826166,184.5248993274763
0.05696202757992322,0.03615007521230963,-1859.9482049308976,146.53693017826166,-0.19484156975166483
0.060759496085251434,0.03615007521230963,0.0,0.0,-0.19484156975166483
0.06455696459057965,0.03615007521230963,0.0,0.0,-0.19484156975166483
0.06835443309590786,0.03615007521230963,0.0,0.0,-0.19484156975166483
0.07215190160123608,0.03615007521230963,20.096385351922958,-0.06762757807677147,-0.19484156975166483
0.07594937010656429,0.03615007521230963,-20.096385351922958,-0.06762757807677147,-0.1095924200345824
0.07974683861189251,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.08354430711722072,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.08734177562254894,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.09113924412787715,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.09493671263320537,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.09873418113853358,0.03615007521230963,0.0,0.0,-0.1095924200345824
0.1025316496438618,0.03615007521230963,20.094015998278994,-0.06740688053522496,-0.1095924200345824
0.10632911814919001,0.03615007521230963,-20.094015998278994,-0.06740688053522496,-0.024621474539749846
0.11012658665451823,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.11392405515984644,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.11772152366517466,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.12151899217050287,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.12531646067583108,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.1291139291811593,0.03615007521230963,0.0,0.0,-0.024621474539749846
0.13291139768648752,0.03615007521230963,20.09284210615338,-0.06732883504040602,-0.024621474539749846
0.13670886619181571,0.03615007521230963,-20.09284210615338,-0.06732883504040602,0.06025108931460742
0.14050633469714394,0.03615007521230963,0.0,0.0,0.06025108931460742
0.14430380320247216,0.03615007521230963,0.0,0.0,0.06025108931460742
0.14810127170780038,0.03615007521230963,0.0,0.0,0.06025108931460742
0.15189874021312857,0.03615007521230963,0.0,0.0,0.06025108931460742
0.1556962087184568,0.03615007521230963,0.0,0.0,0.06025108931460742
0.15949367722378502,0.03615007521230963,0.0,0.0,0.06025108931460742
0.16329114572911324,0.03615007521230963,20.092808427627883,-0.06733037414936437,0.06025108931460742
0.16708861423444143,0.03615007521230963,-20.092808427627883,-0.06733037414936437,0.1451255933202129
0.17088608273976966,0.03615007521230963,0.0,0.0,0.1451255933202129
0.17468355124509788,0.03615007521230963,0.0,0.0,0.1451255933202129
0.1784810197504261,0.03615007521230963,0.0,0.0,0.1451255933202129
0.1822784882557543,0.03615007521230963,0.0,0.0,0.1451255933202129
0.18607595676108252,0.03615007521230963,0.0,0.0,0.1451255933202129
0.18987342526641074,0.03615007521230963,0.0,0.0,0.1451255933202129
0.19367089377173893,0.03615007521230963,20.093894906951363,-0.06743995336565844,0.1451255933202129
0.19746836227706716,0.03615007521230963,-20.093894906951363,-0.06743995336565844,0.23013822936131922
0.20126583078239538,0.03615007521230963,0.0,0.0,0.23013822936131922
0.2050632992877236,0.03615007521230963,0.0,0.0,0.23013822936131922
0.2088607677930518,0.03615007521230963,0.0,0.0,0.23013822936131922
0.21265823629838002,0.03615007521230963,0.0,0.0,0.23013822936131922
0.21645570480370824,0.03615007521230963,0.0,0.0,0.23013822936131922
0.22025317330903646,0.03615007521230963,0.0,0.0,0.23013822936131922
0.22405064181436465,0.03615007521230963,20.096211787686688,-0.06761390373341916,0.23013822936131922
0.22784811031969288,0.03615007521230963,-20.096211787686688,-0.06761390373341916,0.315370141641
0.2316455788250211,0.03615007521230963,0.0,0.0,0.315370141641
0.23544304733034932,0.03615007521230963,0.0,0.0,0.315370141641
0.23924051583567751,0.03615007521230963,0.0,0.0,0.315370141641
0.24303798434100574,0.03615007521230963,0.0,0.0,0.315370141641
0.24683545284633396,0.03615007521230963,0.0,0.0,0.315370141641
0.25063292135166215,0.03615007521230963,20.099759763586253,1.5835694162171037,0.315370141641
0.2544303898569904,0.03615007521230963,-20.099759763586253,-0.06809663985455403,-1.6808265297411058
0.2582278583623186,0.03615007521230963,0.0,-1.6516660560716576,0.4012105755480227
0.2620253268676468,0.03615007521230963,0.0,0.0,0.4012105755480227
0.26582279537297504,0.03615007521230963,0.0,0.0,0.4012105755480227
0.26962026387830323,0.03615007521230963,0.0,0.0,0.4012105755480227
0.27341773238363143,0.03615007521230963,0.0,-1.465883883223363,0.4012105755480227
0.2772152008889597,0.03615007521230963,0.0,-1.465883883223363,2.249056649333258
0.2810126693942879,0.03615007521230963,22.645813909205565,0.0,2.249056649333258
0.2848101378996161,0.03615007521230963,-22.645813909205565,0.0,-2.249056649333258
0.2886076064049443,0.03615007521230963,0.0,0.0,-2.249056649333258
0.2924050749102725,0.03615007521230963,0.0,1.7841615389319145,-2.249056649333258
0.29620254341560076,0.03615007521230963,0.0,1.7841615389319145,0.0
0.30000001192092896,0.03615007521230963,,,
0.0,0.04820010028307951,,,
0.0037974685053282146,0.04820010028307951,0.0,0.0,0.0
0.007594937010656429,0.04820010028307951,0.0,0.0,0.0
0.011392405515984643,0.04820010028307951,19.487655211548475,0.0,0.0
0.015189874021312859,0.04820010028307951,-19.487655211548475,0.0,0.0
0.018987342526641072,0.04820010028307951,0.0,0.0,0.0
0.022784811031969287,0.04820010028307951,0.0,0.0,0.0
0.026582279537297502,0.04820010028307951,0.0,0.0,0.0
0.030379748042625717,0.04820010028307951,0.0,0.0,0.0
0.03417721654795393,0.04820010028307951,0.0,0.0,0.0
0.037974685053282144,0.04820010028307951,-1839.8481908755234,0.0,0.0
0.04177215355861036,0.04820010028307951,1839.8481908755234,0.0,0.0
0.045569622063938574,0.04820010028307951,0.0,0.0,0.0
0.04936709056926679,0.04820010028307951,0.0,0.0,0.0
0.053164559074595004,0.04820010028307951,1859.9482049308976,0.0,0.0
0.05696202757992322,0.04820010028307951,-1859.9482049308976,0.0,0.0
0.060759496085251434,0.04820010028307951,0.0,0.0,0.0
0.06455696459057965,0.04820010028307951,0.0,0.0,0.0
0.06835443309590786,0.04820010028307951,0.0,0.0,0.0
0.07215190160123608,0.04820010028307951,20.096385351922958,0.0,0.0
0.07594937010656429,0.04820010028307951,-20.096385351922958,0.0,0.0
0.07974683861189251,0.04820010028307951,0.0,0.0,0.0
0.08354430711722072,0.04820010028307951,0.0,0.0,0.0
0.08734177562254894,0.04820010028307951,0.0,0.0,0.0
0.09113924412787715,0.04820010028307951,0.0,0.0,0.0
0.09493671263320537,0.04820010028307951,0.0,0.0,0.0
0.09873418113853358,0.04820010028307951,0.0,0.0,0.0
0.1025316496438618,0.04820010028307951,20.094015998278994,0.0,0.0
0.10632911814919001,0.04820010028307951,-20.094015998278994,0.0,0.0
0.11012658665451823,0.04820010028307951,0.0,0.0,0.0
0.11392405515984644,0.04820010028307951,0.0,0.0,0.0
0.11772152366517466,0.04820010028307951,0.0,0.0,0.0
0.12151899217050287,0.04820010028307951,0.0,0.0,0.0
0.12531646067583108,0.04820010028307951,0.0,0.0,0.0
0.1291139291811593,0.04820010028307951,0.0,0.0,0.0
0.13291139768648752,0.04820010028307951,20.09284210615338,0.0,0.0
0.13670886619181571,0.04820010028307951,-20.09284210615338,0.0,0.0
0.14050633469714394,0.04820010028307951,0.0,0.0,0.0
0.14430380320247216,0.04820010028307951,0.0,0.0,0.0
0.14810127170780038,0.04820010028307951,0.0,0.0,0.0
0.15189874021312857,0.04820010028307951,0.0,0.0,0.0
0.1556962087184568,0.04820010028307951,0.0,0.0,0.0
0.15949367722378502,0.04820010028307951,0.0,0.0,0.0
0.16329114572911324,0.04820010028307951,20.092808427627883,0.0,0.0
0.16708861423444143,0.04820010028307951,-20.092808427627883,0.0,0.0
0.17088608273976966,0.04820010028307951,0.0,0.0,0.0
0.17468355124509788,0.04820010028307951,0.0,0.0,0.0
0.1784810197504261,0.04820010028307951,0.0,0.0,0.0
0.1822784882557543,0.04820010028307951,0.0,0.0,0.0
0.18607595676108252,0.04820010028307951,0.0,0.0,0.0
0.18987342526641074,0.04820010028307951,0.0,0.0,0.0
0.19367089377173893,0.04820010028307951,20.093894906951363,0.0,0.0
0.19746836227706716,0.04820010028307951,-20.093894906951363,0.0,0.0
0.20126583078239538,0.04820010028307951,0.0,0.0,0.0
0.2050632992877236,0.04820010028307951,0.0,0.0,0.0
0.2088607677930518,0.04820010028307951,0.0,0.0,0.0
0.21265823629838002,0.04820010028307951,0.0,0.0,0.0
0.21645570480370824,0.04820010028307951,0.0,0.0,0.0
0.22025317330903646,0.04820010028307951,0.0,0.0,0.0
0.22405064181436465,0.04820010028307951,20.096211787686688,0.0,0.0
0.22784811031969288,0.04820010028307951,-20.096211787686688,0.0,0.0
0.2316455788250211,0.04820010028307951,0.0,0.0,0.0
0.23544304733034932,0.04820010028307951,0.0,0.0,0.0
0.23924051583567751,0.04820010028307951,0.0,0.0,0.0
0.24303798434100574,0.04820010028307951,0.0,0.0,0.0
0.24683545284633396,0.04820010028307951,0.0,0.0,0.0
0.25063292135166215,0.04820010028307951,20.099759763586253,0.0,0.0
0.2544303898569904,0.04820010028307951,-20.099759763586253,0.0,0.0
0.2582278583623186,0.04820010028307951,0.0,0.0,0.0
0.2620253268676468,0.04820010028307951,0.0,0.0,0.0
0.26582279537297504,0.04820010028307951,0.0,0.0,0.0
0.26962026387830323,0.04820010028307951,0.0,0.0,0.0
0.27341773238363143,0.04820010028307951,0.0,0.0,0.0
0.2772152008889597,0.04820010028307951,0.0,0.0,0.0
0.2810126693942879,0.04820010028307951,0.0,-1.7841615389319145,0.0
0.2848101378996161,0.04820010028307951,0.0,-1.7841615389319145,2.249056649333258
0.2886076064049443,0.04820010028307951,0.0,0.0,2.249056649333258
0.2924050749102725,0.04820010028307951,22.645813909205565,0.0,2.249056649333258
0.29620254341560076,0.04820010028307951,-22.645813909205565,0.0,-2.249056649333258
0.30000001192092896,0.04820010028307951,,,
0.0,0.06025012535384938,,,
0.0037974685053282146,0.06025012535384938,0.0,0.0,0.0
0.007594937010656429,0.06025012535384938,0.0,0.0,0.0
0.011392405515984643,0.06025012535384938,19.487655211548475,0.0,0.0
0.015189874021312859,0.06025012535384938,-19.487655211548475,0.0,0.0
0.018987342526641072,0.06025012535384938,0.0,0.0,0.0
0.022784811031969287,0.06025012535384938,0.0,0.0,0.0
0.026582279537297502,0.06025012535384938,0.0,0.0,0.0
0.030379748042625717,0.06025012535384938,0.0,0.0,0.0
0.03417721654795393,0.06025012535384938,0.0,0.0,0.0
0.037974685053282144,0.06025012535384938,-1839.8481908755234,0.0,0.0
0.04177215355861036,0.06025012535384938,1839.8481908755234,0.0,0.0
0.045569622063938574,0.06025012535384938,0.0,0.0,0.0
0.04936709056926679,0.06025012535384938,0.0,0.0,0.0
0.053164559074595004,0.06025012535384938,1859.9482049308976,0.0,0.0
0.05696202757992322,0.06025012535384938,-1859.9482049308976,0.0,0.0
0.060759496085251434,0.06025012535384938,0.0,0.0,0.0
0.06455696459057965,0.06025012535384938,0.0,0.0,0.0
0.06835443309590786,0.06025012535384938,0.0,0.0,0.0
0.07215190160123608,0.06025012535384938,20.096385351922958,0.0,0.0
0.07594937010656429,0.06025012535384938,-20.096385351922958,0.0,0.0
0.07974683861189251,0.06025012535384938,0.0,0.0,0.0
0.08354430711722072,0.06025012535384938,0.0,0.0,0.0
0.08734177562254894,0.06025012535384938,0.0,0.0,0.0
0.09113924412787715,0.06025012535384938,0.0,0.0,0.0
0.09493671263320537,0.06025012535384938,0.0,0.0,0.0
0.09873418113853358,0.06025012535384938,0.0,0.0,0.0
0.1025316496438618,0.06025012535384938,20.094015998278994,0.0,0.0
0.10632911814919001,0.06025012535384938,-20.094015998278994,0.0,0.0
0.11012658665451823,0.06025012535384938,0.0,0.0,0.0
0.11392405515984644,0.06025012535384938,0.0,0.0,0.0
0.11772152366517466,0.06025012535384938,0.0,0.0,0.0
0.12151899217050287,0.06025012535384938,0.0,0.0,0.0
0.12531646067583108,0.06025012535384938,0.0,0.0,0.0
0.1291139291811593,0.06025012535384938,0.0,0.0,0.0
0.13291139768648752,0.06025012535384938,20.09284210615338,0.03959772572173794,0.0
0.13670886619181571,0.06025012535384938,-20.09284210615338,0.03959772572173794,0.04991561940420679
0.14050633469714394,0.06025012535384938,0.0,0.0,0.04991561940420679
0.14430380320247216,0.06025012535384938,0.0,0.0,0.04991561940420679
0.14810127170780038,0.06025012535384938,0.0,0.0,0.04991561940420679
0.15189874021312857,0.06025012535384938,0.0,0.0,0.04991561940420679
0.1556962087184568,0.06025012535384938,0.0,0.0,0.04991561940420679
0.15949367722378502,0.06025012535384938,0.0,0.0,0.04991561940420679
0.16329114572911324,0.06025012535384938,20.092808427627883,-0.03959772572173794,0.04991561940420679
0.16708861423444143,0.06025012535384938,-20.092808427627883,-0.03959772572173794,0.0
0.17088608273976966,0.06025012535384938,0.0,0.0,0.0
0.17468355124509788,0.06025012535384938,0.0,0.0,0.0
0.1784810197504261,0.06025012535384938,0.0,0.0,0.0
0.1822784882557543,0.06025012535384938,0.0,0.0,0.0
