x,y,w_true
0.04177215355861036,0.03615007521230963,-0.027698539197444916
0.045569622063938574,0.03615007521230963,-0.027698539197444916
0.04936709056926679,0.03615007521230963,-0.027698539197444916
0.053164559074595004,0.03615007521230963,-0.027698539197444916
0.05696202757992322,0.03615007521230963,-0.0008766594110056758
0.060759496085251434,0.03615007521230963,-0.0008766594110056758
0.06455696459057965,0.03615007521230963,-0.0008766594110056758
0.06835443309590786,0.03615007521230963,-0.0008766594110056758
0.07215190160123608,0.03615007521230963,-0.0008766594110056758
0.07594937010656429,0.03615007521230963,-0.0005868541193194687
0.07974683861189251,0.03615007521230963,-0.0005868541193194687
0.08354430711722072,0.03615007521230963,-0.0005868541193194687
0.08734177562254894,0.03615007521230963,-0.0005868541193194687
0.09113924412787715,0.03615007521230963,-0.0005868541193194687
0.09493671263320537,0.03615007521230963,-0.0005868541193194687
0.09873418113853358,0.03615007521230963,-0.0005868541193194687
0.1025316496438618,0.03615007521230963,-0.0005868541193194687
0.10632911814919001,0.03615007521230963,-0.0002970829955302179
0.11012658665451823,0.03615007521230963,-0.0002970829955302179
0.11392405515984644,0.03615007521230963,-0.0002970829955302179
0.11772152366517466,0.03615007521230963,-0.0002970829955302179
0.12151899217050287,0.03615007521230963,-0.0002970829955302179
0.12531646067583108,0.03615007521230963,-0.0002970829955302179
0.1291139291811593,0.03615007521230963,-0.0002970829955302179
0.13291139768648752,0.03615007521230963,-0.0002970829955302179
0.13670886619181571,0.03615007521230963,-7.328800165851135e-06
0.14050633469714394,0.03615007521230963,-7.328800165851135e-06
0.14430380320247216,0.03615007521230963,-7.328800165851135e-06
0.14810127170780038,0.03615007521230963,-7.328800165851135e-06
0.15189874021312857,0.03615007521230963,-7.328800165851135e-06
0.1556962087184568,0.03615007521230963,-7.328800165851135e-06
0.15949367722378502,0.03615007521230963,-7.328800165851135e-06
0.16329114572911324,0.03615007521230963,-7.328800165851135e-06
0.16708861423444143,0.03615007521230963,0.00028242490952834487
0.17088608273976966,0.03615007521230963,0.00028242490952834487
0.17468355124509788,0.03615007521230963,0.00028242490952834487
0.1784810197504261,0.03615007521230963,0.00028242490952834487
0.1822784882557543,0.03615007521230963,0.00028242490952834487
0.18607595676108252,0.03615007521230963,0.00028242490952834487
0.18987342526641074,0.03615007521230963,0.00028242490952834487
0.19367089377173893,0.03615007521230963,0.00028242490952834487
0.19746836227706716,0.03615007521230963,0.0005721942870877683
0.20126583078239538,0.03615007521230963,0.0005721942870877683
0.2050632992877236,0.03615007521230963,0.0005721942870877683
0.2088607677930518,0.03615007521230963,0.0005721942870877683
0.21265823629838002,0.03615007521230963,0.0005721942870877683
0.21645570480370824,0.03615007521230963,0.0005721942870877683
0.22025317330903646,0.03615007521230963,0.0005721942870877683
0.22405064181436465,0.03615007521230963,0.0005721942870877683
0.22784811031969288,0.03615007521230963,0.0008619970758445561
0.2316455788250211,0.03615007521230963,0.0008619970758445561
0.23544304733034932,0.03615007521230963,0.0008619970758445561
0.23924051583567751,0.03615007521230963,0.0008619970758445561
0.24303798434100574,0.03615007521230963,0.0008619970758445561
0.24683545284633396,0.03615007521230963,0.0008619970758445561
0.25063292135166215,0.03615007521230963,0.0008619970758445561
0.2544303898569904,0.03615007521230963,0.0011518510291352868
0.2582278583623186,0.03615007521230963,0.0011518510291352868
0.2620253268676468,0.03615007521230963,0.0011518510291352868
0.26582279537297504,0.03615007521230963,0.0011518510291352868
0.26962026387830323,0.03615007521230963,0.0011518510291352868
0.27341773238363143,0.03615007521230963,0.0011518510291352868
0.2772152008889597,0.03615007521230963,0.0011518510291352868
0.2810126693942879,0.03615007521230963,0.0011518510291352868
