sample_id,dataset_index,selection_method,num_points,num_valid,w_available,collapse_flag,a_pred_norm,w_pred_std,kappa_pred_std,sensitivity_a_diff,kappa_corr,kappa_rmse,kappa_scale_ratio_std,kappa_scale_ratio_max,w_raw_rmse,w_aligned_mean_rmse,w_aligned_plane_rmse,w_aligned_plane_ratio,plane_a,plane_b,plane_c,w_true_std,baseline_target,baseline_rmse,baseline_init_mse,baseline_final_mse,baseline_lstsq_target,baseline_w_rmse,baseline_kappa_rmse,baseline_w_pred_std,baseline_kappa_pred_std,baseline_a_norm
24,24,topk_w_rmse,128,128,True,True,0.0010833925334736705,0.0006994719055478019,0.11335008295168862,3.511086106300354e-07,-0.11212619562910821,0.11550506424944733,13.535424058326635,7.1369145749035985,0.002984560102414054,0.0029255163640546948,0.0029140464514589032,0.9763738545931389,-0.0026413380556216913,-0.00023293284298894724,-0.00010131771704984054,0.002912275808989667,,,,,both,0.0029138412792235613,0.00803288072347641,0.00010247847967548296,0.0027228486724197865,0.0004705573373939842
23,23,topk_w_rmse,128,128,True,True,0.0010833912529051304,0.0006994708806459337,0.11334956394966551,3.473833203315735e-07,-0.1118046246174248,0.1154363743091518,14.078302537977965,7.434261430825783,0.0028707412250525187,0.002812586879099639,0.002801610922071053,0.9759190057333709,-0.0025162229345370886,-0.0002458584267311944,-9.680022988536267e-05,0.002800610747375128,,,,,both,0.0028021109756082296,0.007723240647464991,9.744687849888578e-05,0.0026152997743338346,0.0004533026076387614
50,50,topk_w_rmse,128,128,True,True,0.0010824606288224459,0.0006985930249488526,0.11283069552541641,2.0312145352363586e-06,0.1183864044178292,0.11275877347898304,13.498629104209922,7.132109127865399,0.0028586944927473574,0.002851788147826713,0.0028182814227997346,0.9858631028778512,0.0036234865568733907,-0.0008827739558992773,0.0001232539703122181,0.0029262613647222753,,,,,both,0.002923668595030904,0.00791094545274973,0.00015066553896758705,0.003068448044359684,0.00040464926860295236
