epoch,train_boundary_error,train_loss,train_loss_hf,train_loss_kappa,train_loss_w,train_raw_loss_hf,train_raw_loss_kappa,train_raw_loss_w,train_rmse_kappa,train_rmse_w,train_weighted_loss_hf,train_weighted_loss_kappa,train_weighted_loss_w,val_boundary_error,val_loss,val_loss_hf,val_loss_kappa,val_loss_w,val_raw_loss_hf,val_raw_loss_kappa,val_raw_loss_w,val_rmse_kappa,val_rmse_w,val_weighted_loss_hf,val_weighted_loss_kappa,val_weighted_loss_w
11.0,nan,1302.4922834123884,0.001203342834265814,81842.29668898809,3.9100786731356667,0.001203342834265814,81842.29668898809,3.9100786731356667,1.4572668983822776,0.02086580198790346,0.0,1298.5822056361608,3.9100786731356667,nan,1187.5631859188989,0.0006651008845351282,69641.19010416667,3.6629181589399065,0.0006651008845351282,69641.19010416667,3.6629181589399065,1.236619926634289,0.01766941128742127,0.0,1183.9002918061756,3.6629181589399065
12.0,nan,1286.7658168247767,0.0007084611930795724,73594.38430059524,3.594684226172311,0.0007084611930795724,73594.38430059524,3.594684226172311,1.3402142978849865,0.016988657370564483,0.0,1283.171142578125,3.594684226172311,nan,1085.6829659598213,0.0006584054873591023,58515.775669642855,3.141135647183373,0.0006584054873591023,58515.775669642855,3.141135647183373,1.0817964247294836,0.015154972184626829,0.0,1082.5418759300596,3.141135647183373
13.0,nan,1285.65234375,0.000568035728065297,67637.22061011905,2.8021727289472307,0.000568035728065297,67637.22061011905,2.8021727289472307,1.2871410051981609,0.01436502184896242,0.0,1282.8501499720983,2.8021727289472307,nan,1242.4528169177827,0.00037286568216846457,62023.64880952381,1.9798897902170818,0.00037286568216846457,62023.64880952381,1.9798897902170818,1.1234232016972132,0.012099784665874072,0.0,1240.472935267857,1.9798897902170818
14.0,nan,1115.1707298642114,0.00032313009779456827,54601.38002232143,1.746739461308434,0.00032313009779456827,54601.38002232143,1.746739461308434,0.9458412215823219,0.011011199271749882,0.0,1113.4239966982886,1.746739461308434,nan,1212.918236142113,0.00023009778843039559,56350.22749255953,1.3882704405557542,0.00023009778843039559,56350.22749255953,1.3882704405557542,0.9574898566518512,0.008558232425933792,0.0,1211.5299304780506,1.3882704405557542
15.0,nan,1095.8722388857886,0.00020343942534444586,50034.27194940476,1.3097354741323561,0.00020343942534444586,50034.27194940476,1.3097354741323561,0.902744472026825,0.008016198629602081,0.0,1094.5625261579241,1.3097354741323561,nan,798.0013311476935,0.00018570327804246474,34652.75744047619,0.9879177241098314,0.00018570327804246474,34652.75744047619,0.9879177241098314,0.5826663772265116,0.006783782571022,0.0,797.013421921503,0.9879177241098314
16.0,nan,760.4313238234747,0.00014848561771768366,32482.739118303572,0.7517482013929457,0.00014848561771768366,32482.739118303572,0.7517482013929457,0.5552303038892292,0.005980548027548052,0.0,759.6795538039435,0.7517482013929457,nan,832.3669288271949,9.440494925781553e-05,33957.130208333336,0.41725559745516094,9.440494925781553e-05,33957.130208333336,0.41725559745516094,0.6181586696988061,0.0046406711584755355,0.0,831.9496837797619,0.41725559745516094
17.0,nan,880.3839954194568,0.00010490902267130358,35292.353236607145,0.5567146113940648,0.00010490902267130358,35292.353236607145,0.5567146113940648,0.6296549439430237,0.005345236532212723,0.0,879.8273053850446,0.5567146113940648,nan,715.2940557570685,0.00012920120137832348,27477.461123511905,0.8800691820326305,0.00012920120137832348,27477.461123511905,0.8800691820326305,0.44371742719695684,0.006453814561523143,0.0,714.4139956519717,0.8800691820326305
18.0,nan,838.5114891415551,0.00010401957877634449,31650.430803571428,0.9483192477907453,0.00010401957877634449,31650.430803571428,0.9483192477907453,0.5318836172421774,0.006788705453454029,0.0,837.5631684802827,0.9483192477907453,nan,562.392072405134,6.857616348757542e-05,20412.276785714286,1.0544771694001698,6.857616348757542e-05,20412.276785714286,1.0544771694001698,0.371561769928251,0.007086797484329769,0.0,561.3376087007068,1.0544771694001698
19.0,nan,967.6498035249256,9.866493963359279e-05,34472.99237351191,0.9773126840591431,9.866493963359279e-05,34472.99237351191,0.9773126840591431,0.6007264909290132,0.006930316066635507,0.0,966.6724737258185,0.9773126840591431,nan,839.3972313290551,6.71329752159571e-05,28917.204148065477,0.7983349959055582,6.71329752159571e-05,28917.204148065477,0.7983349959055582,0.5260371963183085,0.006124704277941159,0.0,838.598882765997,0.7983349959055582
20.0,nan,837.7549729120163,4.832233077779945e-05,28425.27027529762,0.7045587641852242,4.832233077779945e-05,28425.27027529762,0.7045587641852242,0.5181344889459156,0.0057467919596958725,0.0,837.0504266648065,0.7045587641852242,nan,979.1286998930432,5.0792885477200065e-05,32085.643043154763,0.5165779732522511,5.0792885477200065e-05,32085.643043154763,0.5165779732522511,0.5668972049440656,0.004915220818171899,0.0,978.6121186755952,0.5165779732522511
21.0,nan,986.6342628115699,4.687964333459691e-05,31891.423735119046,0.46138924786022734,4.687964333459691e-05,31891.423735119046,0.46138924786022734,0.5718935898372105,0.0047294687967570056,0.0,986.1728544689361,0.46138924786022734,nan,1289.0619361514136,6.950309276968862e-05,40270.15178571428,0.4170222509474981,6.950309276968862e-05,40270.15178571428,0.4170222509474981,0.7254384699321929,0.004671596500667788,0.0,1288.6449090866815,0.4170222509474981
22.0,nan,1203.9254266648065,6.228973212446796e-05,37148.514973958336,0.4513619669846126,6.228973212446796e-05,37148.514973958336,0.4513619669846126,0.6729802915028164,0.0047792331980807444,0.0,1203.4740629650298,0.4513619669846126,nan,1149.1250523158483,4.949013132967853e-05,34287.97637648809,0.47781077169236685,4.949013132967853e-05,34287.97637648809,0.47781077169236685,0.6178210519608998,0.004891861873191027,0.0,1148.6472574869792,0.47781077169236685
23.0,nan,1156.1685384114583,5.291012469873143e-05,34056.0078125,0.38858568242618013,5.291012469873143e-05,34056.0078125,0.38858568242618013,0.6183197668620518,0.004629088610055901,0.0,1155.7799362909227,0.38858568242618013,nan,1505.1860642206102,8.013398577791772e-05,42994.783482142855,0.3686080603372483,8.013398577791772e-05,42994.783482142855,0.3686080603372483,0.8087500163487026,0.004493387393830787,0.0,1504.8174467540923,0.3686080603372483
24.0,nan,1343.5347377232142,5.742645399073981e-05,37975.75995163691,0.33344609609672,5.742645399073981e-05,37975.75995163691,0.33344609609672,0.6782400451955342,0.004339956667362934,0.0,1343.2012706938244,0.33344609609672,nan,1121.9893391927083,2.9126122691585416e-05,30732.028459821428,0.2703289701825097,2.9126122691585416e-05,30732.028459821428,0.2703289701825097,0.5401295395124526,0.004150178837811663,0.0,1121.7190115792412,0.2703289701825097
25.0,nan,1096.7938174293154,3.457028772875977e-05,29684.25316220238,0.2781188161600204,3.457028772875977e-05,29684.25316220238,0.2781188161600204,0.5277801241193499,0.004195117103379397,0.0,1096.5157063802083,0.2781188161600204,nan,1222.6634230840773,3.245114913581693e-05,32166.741071428572,0.3273058675584339,3.245114913581693e-05,32166.741071428572,0.3273058675584339,0.5698711446353367,0.0043379806336902435,0.0,1222.3361293247767,0.3273058675584339
26.0,nan,1140.1165015811011,3.308617271527293e-05,29671.169828869046,0.3351594933441707,3.308617271527293e-05,29671.169828869046,0.3351594933441707,0.5192735876355853,0.00436718464784679,0.0,1139.7813371930804,0.3351594933441707,nan,871.4178030831473,2.129306457867469e-05,22055.22488839286,0.23635157942771912,2.129306457867469e-05,22055.22488839286,0.23635157942771912,0.42623903921672274,0.003989973194187596,0.0,871.1814517066592,0.23635157942771912
27.0,nan,899.3396577380952,2.5409239848765235e-05,22488.525948660714,0.2513172711644854,2.5409239848765235e-05,22488.525948660714,0.2513172711644854,0.42093915882564725,0.003993568897602104,0.0,899.088361467634,0.2513172711644854,nan,1377.3409365699404,4.7078153632658846e-05,33586.14955357143,0.30880703812553767,4.7078153632658846e-05,33586.14955357143,0.30880703812553767,0.7066290094738915,0.00426827548515229,0.0,1377.0321568080358,0.30880703812553767
28.0,nan,1058.0316394624256,3.7547592953723365e-05,25558.65355282738,0.26831077819778804,3.7547592953723365e-05,25558.65355282738,0.26831077819778804,0.5231520306496393,0.00411075854762679,0.0,1057.7633579799108,0.26831077819778804,nan,1749.2584286644346,8.770619855827786e-05,41151.45814732143,0.32145751516024273,8.770619855827786e-05,41151.45814732143,0.32145751516024273,0.8161056467464992,0.00436221267141047,0.0,1748.936988467262,0.32145751516024273
29.0,nan,1423.4111793154761,6.858627828131873e-05,33209.85119047619,0.30087451494875406,6.858627828131873e-05,33209.85119047619,0.30087451494875406,0.6534400525547209,0.00428267893204022,0.0,1423.1102643694196,0.30087451494875406,nan,1382.2944742838542,6.57422161090099e-05,31410.05199032738,0.25222622070993694,6.57422161090099e-05,31410.05199032738,0.25222622070993694,0.6178883966945466,0.0040573482845155965,0.0,1382.042247953869,0.25222622070993694
30.0,nan,1219.4224359421503,4.859150742829245e-05,27479.240885416668,0.2395443618297577,4.859150742829245e-05,27479.240885416668,0.2395443618297577,0.5167305526279268,0.00406139377238495,0.0,1219.182896205357,0.2395443618297577,nan,1990.7808082217261,8.087230491496267e-05,43745.96372767857,0.339506277016231,8.087230491496267e-05,43745.96372767857,0.339506277016231,0.7522785748754229,0.0043448142130814845,0.0,1990.4413132440477,0.339506277016231
31.0,nan,1670.6726771763392,6.799862491052842e-05,36445.70070684524,0.3280683315935589,6.799862491052842e-05,36445.70070684524,0.3280683315935589,0.6378530434199742,0.004344594975312551,0.0,1670.3446015857514,0.3280683315935589,nan,2043.7679036458333,7.488974196825265e-05,43478.43024553572,0.2817406327951522,7.488974196825265e-05,43478.43024553572,0.2817406327951522,0.7888491664613996,0.004150491784371081,0.0,2043.4861711774554,0.2817406327951522
32.0,nan,1999.6102876209077,0.00010464455235272734,42189.727213541664,0.28033630549907684,0.00010464455235272734,42189.727213541664,0.28033630549907684,0.7652824691363743,0.004116561419020097,0.0,1999.3299444289435,0.28033630549907684,nan,1913.0221121651787,0.00011237051373990696,39437.84058779762,0.2868333189260392,0.00011237051373990696,39437.84058779762,0.2868333189260392,0.7317696582703364,0.004143662928115754,0.0,1912.7353050595239,0.2868333189260392
33.0,nan,1945.507359095982,0.00010640418310816,39777.39806547619,0.30281216899553937,0.00010640418310816,39777.39806547619,0.30281216899553937,0.735730060509273,0.004306359416139978,0.0,1945.2045433407739,0.30281216899553937,nan,1537.6492803664435,5.980464231383632e-05,30747.897972470237,0.2543354829152425,5.980464231383632e-05,30747.897972470237,0.2543354829152425,0.5975270498366583,0.0040763915472087405,0.0,1537.3949265252977,0.2543354829152425
34.0,nan,1578.509753999256,5.9855018445800634e-05,31307.306733630954,0.2480287885382062,5.9855018445800634e-05,31307.306733630954,0.2480287885382062,0.6029333883807773,0.004084512037003324,0.0,1578.2617245628721,0.2480287885382062,nan,1877.946254185268,4.725157798800085e-05,36460.829799107145,0.21349764012155079,4.725157798800085e-05,36460.829799107145,0.21349764012155079,0.7040967458770389,0.0038913128720152947,0.0,1877.7327473958333,0.21349764012155079
35.0,nan,2112.5879487537204,7.31707723822356e-05,40664.396205357145,0.23598667127745493,7.31707723822356e-05,40664.396205357145,0.23598667127745493,0.7854679794538588,0.0040127053812500976,0.0,2112.3519694010415,0.23598667127745493,nan,1307.040062313988,6.486316470684306e-05,24655.938616071428,0.275346991561708,6.486316470684306e-05,24655.938616071428,0.275346991561708,0.431789694797425,0.00413228241017177,0.0,1306.7647123790923,0.275346991561708
36.0,nan,1514.7790469215029,6.0632045850590135e-05,28343.082124255954,0.2600306598913102,6.0632045850590135e-05,28343.082124255954,0.2600306598913102,0.49117692311604816,0.004115314422441381,0.0,1514.5190487816221,0.2600306598913102,nan,2289.9872930617557,7.15627517950322e-05,42013.13634672619,0.2713522627240136,7.15627517950322e-05,42013.13634672619,0.2713522627240136,0.723261901310512,0.004100813419513759,0.0,2289.7159016927085,0.2713522627240136
37.0,nan,2260.3286888485864,7.193366885379267e-05,41167.48028273809,0.2636104240303948,7.193366885379267e-05,41167.48028273809,0.2636104240303948,0.7314063225473676,0.004090741165869292,0.0,2260.0650692894346,0.2636104240303948,nan,2127.9300711495534,5.0128902373780006e-05,37994.77752976191,0.222447483312516,5.0128902373780006e-05,37994.77752976191,0.222447483312516,0.660230795542399,0.003936331009580975,0.0,2127.707566034226,0.222447483312516
38.0,nan,2305.9796258835568,6.537503317563928e-05,40864.31677827381,0.2097621588479905,6.537503317563928e-05,40864.31677827381,0.2097621588479905,0.7223905041104272,0.003958561014206637,0.0,2305.7697870163693,0.2097621588479905,nan,1501.5134974888392,3.2990827007562896e-05,26109.928571428572,0.19261130406743004,3.2990827007562896e-05,26109.928571428572,0.19261130406743004,0.46639354881786166,0.003820665158508789,0.0,1501.3209112258185,0.19261130406743004
39.0,nan,1531.8175252278645,3.4463270518851154e-05,26461.026832217263,0.18913395348049344,3.4463270518851154e-05,26461.026832217263,0.18913395348049344,0.4789644181728363,0.003853331918695143,0.0,1531.628415062314,0.18913395348049344,nan,1968.585704985119,4.6273009848803104e-05,33361.51227678572,0.2564832965532939,4.6273009848803104e-05,33361.51227678572,0.2564832965532939,0.5779454651333037,0.0040715365848016175,0.0,1968.3292178199404,0.2564832965532939
40.0,nan,1740.3982543945312,4.40224607917203e-05,29321.47521391369,0.28980256688027156,4.40224607917203e-05,29321.47521391369,0.28980256688027156,0.5442915260791779,0.004226292173067729,0.0,1740.108433314732,0.28980256688027156,nan,2561.8186965215773,5.303943336392487e-05,42340.41796875,0.22344622583616347,5.303943336392487e-05,42340.41796875,0.22344622583616347,0.7731696424030122,0.0039473650090041616,0.0,2561.5952729724704,0.22344622583616347
41.0,nan,2821.8611188616073,8.04248099614467e-05,46296.89806547619,0.2604176827839443,8.04248099614467e-05,46296.89806547619,0.2604176827839443,0.8953820637294224,0.004153920004942587,0.0,2821.6006673177085,0.2604176827839443,nan,1726.9991978236608,4.337765754566395e-05,27851.602585565477,0.1997872307187035,4.337765754566395e-05,27851.602585565477,0.1997872307187035,0.5395778133755639,0.0038194630206340834,0.0,1726.7993803478423,0.1997872307187035
42.0,nan,2195.146798270089,5.5277307789462306e-05,35120.510044642855,0.2167641350201198,5.5277307789462306e-05,35120.510044642855,0.2167641350201198,0.6577153887067523,0.003954487752967647,0.0,2194.9300362723216,0.2167641350201198,nan,1477.0955694289435,4.149952396151743e-05,23258.250093005954,0.19663875585510618,4.149952396151743e-05,23258.250093005954,0.19663875585510618,0.4228569297563462,0.003832844462955282,0.0,1476.898914155506,0.19663875585510618
43.0,nan,2229.0738583519346,6.625425192483125e-05,34803.06194196428,0.23221319204285032,6.625425192483125e-05,34803.06194196428,0.23221319204285032,0.6265538618678138,0.004015680446866013,0.0,2228.8416689918154,0.23221319204285032,nan,2211.674514043899,5.97412572893691e-05,34021.239583333336,0.29400370376450674,5.97412572893691e-05,34021.239583333336,0.29400370376450674,0.5840487480163574,0.0041898068794537155,0.0,2211.3804873511904,0.29400370376450674
44.0,nan,1988.9917805989583,5.163438808743931e-05,30398.438616071428,0.26973371846335276,5.163438808743931e-05,30398.438616071428,0.26973371846335276,0.534867300873711,0.0041736761507179055,0.0,1988.7219819568452,0.26973371846335276,nan,1152.3748604910713,3.3292025320753014e-05,17324.079613095237,0.32354748249053955,3.3292025320753014e-05,17324.079613095237,0.32354748249053955,0.3207298119862874,0.004274407867342234,0.0,1152.0513218470983,0.32354748249053955
45.0,nan,2403.9130859375,6.70054446562149e-05,35829.35695684524,0.29953449680691674,6.70054446562149e-05,35829.35695684524,0.29953449680691674,0.626182170141311,0.004261873285507872,0.0,2403.6136067708335,0.29953449680691674,nan,2176.4950590587796,5.197531105035783e-05,32003.755208333332,0.23947946088654654,5.197531105035783e-05,32003.755208333332,0.23947946088654654,0.5557255092121306,0.004005945265470516,0.0,2176.2555338541665,0.23947946088654654
46.0,nan,2455.534935360863,6.655932416573965e-05,35854.09840029762,0.2436207107135228,6.655932416573965e-05,35854.09840029762,0.2436207107135228,0.6456337145396641,0.004064444374913971,0.0,2455.2913527715773,0.2436207107135228,nan,2000.0132998511904,3.1247436709236354e-05,28773.33472842262,0.266518676564807,3.1247436709236354e-05,28773.33472842262,0.266518676564807,0.4853988800730024,0.0040744563475960775,0.0,1999.7467506045386,0.266518676564807
47.0,nan,2629.4674130394346,6.865812784304754e-05,37546.12853422619,0.32592543675785973,6.865812784304754e-05,37546.12853422619,0.32592543675785973,0.6793073217074076,0.0043439096105950216,0.0,2629.1414969308034,0.32592543675785973,nan,2859.03515625,9.052863745074276e-05,40263.014322916664,0.3610984810761043,9.052863745074276e-05,40263.014322916664,0.3610984810761043,0.7061292443956647,0.004437380159894626,0.0,2858.674142020089,0.3610984810761043
48.0,nan,2765.6930571056546,7.581676722371153e-05,38694.37220982143,0.312936103060132,7.581676722371153e-05,38694.37220982143,0.312936103060132,0.7038059291385469,0.004262462923569339,0.0,2765.3801385788693,0.312936103060132,nan,3842.4035993303573,0.00012143720232415944,52992.95033482143,0.4149245492049626,0.00012143720232415944,52992.95033482143,0.4149245492049626,0.9611589142254421,0.004698002910507577,0.0,3841.988723028274,0.4149245492049626
49.0,nan,3231.768112909226,8.841531477325286e-05,44338.046875,0.35477689901987713,8.841531477325286e-05,44338.046875,0.35477689901987713,0.7779828962825593,0.004471057338551397,0.0,3231.4133882068454,0.35477689901987713,nan,3490.6314057849704,8.401730952928552e-05,47166.04241071428,0.34422593741189866,8.401730952928552e-05,47166.04241071428,0.34422593741189866,0.8383608233361017,0.004431544204375574,0.0,3490.2872256324404,0.34422593741189866
50.0,nan,3141.3169991629466,6.66724479829316e-05,42206.65587797619,0.2963852272147224,6.66724479829316e-05,42206.65587797619,0.2963852272147224,0.7654239365032741,0.004296774598991587,0.0,3141.020531063988,0.2963852272147224,nan,3563.9445452008927,8.229499438866263e-05,47200.80450148809,0.2840077905427842,8.229499438866263e-05,47200.80450148809,0.2840077905427842,0.8559242032823109,0.004144618065939063,0.0,3563.6605631510415,0.2840077905427842
51.0,nan,3288.5980864025296,6.343828170515952e-05,43314.88206845238,0.3174852884951092,6.343828170515952e-05,43314.88206845238,0.3174852884951092,0.774738385563805,0.004324210807681084,0.0,3288.2805757068454,0.3174852884951092,nan,2933.065011160714,7.037420644857255e-05,38087.62127976191,0.3182208240032196,7.037420644857255e-05,38087.62127976191,0.3182208240032196,0.72297583875202,0.004269626279849382,0.0,2932.746849423363,0.3182208240032196
52.0,nan,2761.4978143601193,5.703508144333249e-05,35669.86700148809,0.2712320891164598,5.703508144333249e-05,35669.86700148809,0.2712320891164598,0.6624684731165568,0.004176605415220062,0.0,2761.226609002976,0.2712320891164598,nan,3261.687918526786,6.693858068458558e-05,41547.21112351191,0.23178674919264658,6.693858068458558e-05,41547.21112351191,0.23178674919264658,0.7422854077248346,0.003970595342772347,0.0,3261.4561360677085,0.23178674919264658
53.0,nan,2864.172340029762,5.985564764289718e-05,36315.88569568453,0.21751953945273445,5.985564764289718e-05,36315.88569568453,0.21751953945273445,0.662254349106834,0.003943061334125343,0.0,2863.954828171503,0.21751953945273445,nan,2121.9975702194943,3.282226229895882e-05,26522.53943452381,0.19449309224174136,3.282226229895882e-05,26522.53943452381,0.19449309224174136,0.4993480372996557,0.003814153816728365,0.0,2121.803048270089,0.19449309224174136
54.0,nan,2580.2324800037204,5.0581230988471015e-05,32074.25427827381,0.21572176544439225,5.0581230988471015e-05,32074.25427827381,0.21572176544439225,0.5817873350211552,0.003962883637064979,0.0,2580.016775948661,0.21572176544439225,nan,3245.7752627418154,4.946450488725012e-05,39822.45944940476,0.24479481152125768,4.946450488725012e-05,39822.45944940476,0.24479481152125768,0.7235154310862223,0.004027706415702899,0.0,3245.5304594494046,0.24479481152125768
55.0,nan,3318.4598214285716,7.171401167787346e-05,40519.34886532738,0.2771404981613159,7.171401167787346e-05,40519.34886532738,0.2771404981613159,0.7193132198992229,0.0041751378614987645,0.0,3318.1827101934523,0.2771404981613159,nan,3825.532470703125,6.702526886892017e-05,46087.92261904762,0.23505771869704836,6.702526886892017e-05,46087.92261904762,0.23505771869704836,0.8444702341443017,0.003975091169455222,0.0,3825.2974446614585,0.23505771869704836
56.0,nan,4129.889357793899,9.879847424426338e-05,49501.303013392855,0.2504990058285849,9.879847424426338e-05,49501.303013392855,0.2504990058285849,0.9022632808912368,0.004071694953987996,0.0,4129.638811383928,0.2504990058285849,nan,2822.4222005208335,6.995494948655722e-05,33397.93824404762,0.29637805762745084,6.995494948655722e-05,33397.93824404762,0.29637805762745084,0.660653273264567,0.0042091103137603825,0.0,2822.125802176339,0.29637805762745084
57.0,nan,3058.9304082961307,7.033670824187408e-05,36000.642299107145,0.3057863073689597,7.033670824187408e-05,36000.642299107145,0.3057863073689597,0.6843728877249218,0.004260433571679252,0.0,3058.6246396019346,0.3057863073689597,nan,3861.8160807291665,0.00010597192331693978,44901.86086309524,0.25604470712797983,0.00010597192331693978,44901.86086309524,0.25604470712797983,0.872378082502456,0.0040546477594900696,0.0,3861.5600934709823,0.25604470712797983
58.0,nan,3176.693045479911,7.775119056099183e-05,36779.17038690476,0.2702689894608089,7.775119056099183e-05,36779.17038690476,0.2702689894608089,0.6995060046513876,0.0040893601475372205,0.0,3176.4227701822915,0.2702689894608089,nan,3127.7047526041665,8.23781256691464e-05,35741.056361607145,0.36233768292835783,8.23781256691464e-05,35741.056361607145,0.36233768292835783,0.6538284761565072,0.0044347237618196575,0.0,3127.3424014136904,0.36233768292835783
59.0,nan,2884.6302083333335,6.860777873606865e-05,32818.837797619046,0.31048794871284846,6.860777873606865e-05,32818.837797619046,0.31048794871284846,0.6086463488283611,0.004318849848849433,0.0,2884.3196614583335,0.31048794871284846,nan,4265.868443080357,3.808564655455051e-05,47928.25818452381,0.25324165962991263,3.808564655455051e-05,47928.25818452381,0.25324165962991263,0.8265298008918762,0.004060772269786824,0.0,4265.615164620535,0.25324165962991263
60.0,nan,4020.2652297247023,6.77974333354671e-05,44975.90941220238,0.3290463189284007,6.77974333354671e-05,44975.90941220238,0.3290463189284007,0.7827488638105846,0.004390771522940625,0.0,4019.9362676711307,0.3290463189284007,nan,4520.492327008928,8.512451278788613e-05,49946.981770833336,0.29055620375133695,8.512451278788613e-05,49946.981770833336,0.29055620375133695,0.8901239434878031,0.004204477826576857,0.0,4520.2016834077385,0.29055620375133695
61.0,nan,4397.255208333333,9.975296277497407e-05,48362.271205357145,0.2944986153216589,9.975296277497407e-05,48362.271205357145,0.2944986153216589,0.8849374424843561,0.00426216818214882,0.0,4396.960611979167,0.2944986153216589,nan,3431.391043526786,4.501995430300234e-05,37294.12648809524,0.3314003376733689,4.501995430300234e-05,37294.12648809524,0.3314003376733689,0.6819045685586476,0.004327546982538132,0.0,3431.0596516927085,0.3314003376733689
62.0,nan,3124.1334286644346,4.786798880169434e-05,33802.01897321428,0.28155036199660527,4.786798880169434e-05,33802.01897321428,0.28155036199660527,0.6177398761113485,0.004172059152984903,0.0,3123.8519228980654,0.28155036199660527,nan,2565.3529110863096,4.63457550462668e-05,27434.316313244046,0.24426392572266714,4.63457550462668e-05,27434.316313244046,0.24426392572266714,0.5394984057971409,0.004005073968853269,0.0,2565.108665829613,0.24426392572266714
