epoch,train_boundary_error,train_loss,train_loss_bc,train_loss_hf,train_loss_kappa,train_loss_w,train_raw_loss_hf,train_raw_loss_kappa,train_raw_loss_w,train_rmse_kappa,train_rmse_w,train_weighted_loss_hf,train_weighted_loss_kappa,train_weighted_loss_w,val_boundary_error,val_loss,val_loss_bc,val_loss_hf,val_loss_kappa,val_loss_w,val_raw_loss_hf,val_raw_loss_kappa,val_raw_loss_w,val_rmse_kappa,val_rmse_w,val_weighted_loss_hf,val_weighted_loss_kappa,val_weighted_loss_w
15.0,0.0010368797549174405,0.22777806193220848,1.5620639480991538e-06,2.87243570246752e-05,33.40158933751724,0.2277764987711813,2.87243570246752e-05,33.40158933751724,0.2277764987711813,0.29657844760838675,0.0019071062515471496,0.0,0.0,0.2277764987711813,0.001120116611869604,0.2164640788938485,1.2546612313099996e-06,2.1091907732553927e-05,22.09245610704609,0.21646282719630822,2.1091907732553927e-05,22.09245610704609,0.21646282719630822,0.20352786545659982,0.0018733592530456827,0.0,0.0,0.21646282719630822
16.0,0.0009363831997296645,0.2149493367064233,9.84009716376022e-07,1.9018464609318615e-05,24.267842386283128,0.2149483532297845,1.9018464609318615e-05,24.267842386283128,0.2149483532297845,0.21686342475461026,0.0018955049739566212,0.0,0.0,0.2149483532297845,0.00084486958118813,0.20539093777245165,7.138045749771289e-07,2.8699541729235764e-05,30.10606642330394,0.20539022251671435,2.8699541729235764e-05,30.10606642330394,0.20539022251671435,0.32683004351223216,0.001817092591640996,0.0,0.0,0.20539022251671435
17.0,0.0011669579464211768,0.2750517743475297,1.850946747436847e-06,1.9436172128645886e-05,29.315621768727024,0.27504991813033236,1.9436172128645886e-05,29.315621768727024,0.27504991813033236,0.28041083730903327,0.0020396663378193683,0.0,0.0,0.27504991813033236,0.00027035356341751623,0.275101537213606,7.309104613925371e-08,1.9506736006245346e-05,22.436852810429592,0.2751014729340871,1.9506736006245346e-05,22.436852810429592,0.2751014729340871,0.21805650989214578,0.001960103934192482,0.0,0.0,0.2751014729340871
18.0,0.0006179713014074985,0.28351470068389295,4.947977684570801e-07,1.9370543597295753e-05,25.914452646292894,0.28351421391262727,1.9370543597295753e-05,25.914452646292894,0.28351421391262727,0.23290264752565645,0.0020511250203365788,0.0,0.0,0.28351421391262727,7.884401423450304e-05,0.23208801652870925,6.216378871354833e-09,1.031345871916867e-05,20.785784328685086,0.23208801652870925,1.031345871916867e-05,20.785784328685086,0.23208801652870925,0.17576149018371806,0.0018539648621763085,0.0,0.0,0.23208801652870925
19.0,0.0006828727600091667,0.22303369173816606,5.876142762612708e-07,1.3335829006631256e-05,23.183755949431774,0.22303310562582576,1.3335829006631256e-05,23.183755949431774,0.22303310562582576,0.20438160557372897,0.0018852663765131844,0.0,0.0,0.22303310562582576,0.0004094615224840156,0.21605741276460536,1.676587391098199e-07,6.937159041091731e-06,19.879950579474954,0.21605724330041923,6.937159041091731e-06,19.879950579474954,0.21605724330041923,0.18672105056398056,0.0018216142631775024,0.0,0.0,0.21605724330041923
20.0,0.0007774944707646273,0.22998717105856128,9.791830541862687e-07,1.3928818928024175e-05,26.021323671527938,0.2299861905037188,1.3928818928024175e-05,26.021323671527938,0.2299861905037188,0.2433912584594652,0.0019375329663721369,0.0,0.0,0.2299861905037188,0.0010903853188067966,0.21402203627661162,1.1889402056861882e-06,1.2129391435854474e-05,25.21548854603487,0.2140208441837161,1.2129391435854474e-05,25.21548854603487,0.2140208441837161,0.2387481320138071,0.0018383084394622082,0.0,0.0,0.2140208441837161
21.0,0.0006854166242513148,0.19884575406710306,5.750392485667505e-07,9.1159413030112e-06,19.671006782382143,0.1988451764279721,9.1159413030112e-06,19.671006782382143,0.1988451764279721,0.18775028633136376,0.0018691397911193325,0.0,0.0,0.1988451764279721,0.0016417845138622558,0.23588228693195418,2.6954564338452386e-06,1.2770871192105023e-05,25.37922653497434,0.2358795953731911,1.2770871192105023e-05,25.37922653497434,0.2358795953731911,0.25140512807696475,0.0018792788854197545,0.0,0.0,0.2358795953731911
22.0,0.0013047310457491846,0.21161479050037907,2.1564772565647682e-06,1.147063869889369e-05,22.51022851233389,0.21161263333816155,1.147063869889369e-05,22.51022851233389,0.21161263333816155,0.2124892882272309,0.0018942131473701081,0.0,0.0,0.21161263333816155,0.0008364870091991536,0.181979590771245,6.997105123107258e-07,7.837969949868434e-06,15.944221571380018,0.1819788912932078,7.837969949868434e-06,15.944221571380018,0.1819788912932078,0.12685275545307234,0.0017532449644789391,0.0,0.0,0.1819788912932078
23.0,0.000640799232368248,0.17145038702908685,5.332443576025088e-07,7.989135370093316e-06,18.962750023486567,0.17144985146382274,7.989135370093316e-06,18.962750023486567,0.17144985146382274,0.1657321308465565,0.0018300666912075352,0.0,0.0,0.17144985146382274,0.00051697745106603,0.22402271686815747,2.6726569743397134e-07,1.757228874696154e-05,24.502776239432542,0.22402244864725598,1.757228874696154e-05,24.502776239432542,0.22402244864725598,0.1894718560518003,0.0018378086068539642,0.0,0.0,0.22402244864725598
24.0,0.0006076212238101516,0.3045269285931307,5.03831806619508e-07,2.5815795893055003e-05,26.631569694070254,0.3045264248754464,2.5815795893055003e-05,26.631569694070254,0.3045264248754464,0.21300804673456677,0.0020589257325684908,0.0,0.0,0.3045264248754464,0.0006590783653105152,0.40340762979844036,4.3438430006794007e-07,4.47003803142876e-05,38.08174828922047,0.40340718451668234,4.47003803142876e-05,38.08174828922047,0.40340718451668234,0.3490908584173988,0.00224064033040229,0.0,0.0,0.40340718451668234
25.0,0.000529187483919611,0.34643255261813893,3.395385707147857e-07,3.184117478810424e-05,31.625909823997347,0.3464322066774555,3.184117478810424e-05,31.625909823997347,0.3464322066774555,0.2880336370538263,0.002165232497431776,0.0,0.0,0.3464322066774555,0.0004373656165804349,0.30192938680742304,1.9128868514456497e-07,1.866969550439321e-05,17.63003094991048,0.30192920331861456,1.866969550439321e-05,17.63003094991048,0.30192920331861456,0.14803108806703605,0.0019921120575757,0.0,0.0,0.30192920331861456
26.0,0.001185209536011897,0.2767365992653604,1.75310554939143e-06,2.0310501235607992e-05,25.12222349877451,0.2767348485250099,2.0310501235607992e-05,25.12222349877451,0.2767348485250099,0.227252276504741,0.0020190741633996367,0.0,0.0,0.2767348485250099,0.0005188780647300768,0.32721154362547633,2.692344497411207e-07,3.142580531215679e-05,37.575883079977594,0.32721127540457484,3.142580531215679e-05,37.575883079977594,0.32721127540457484,0.3433679938316345,0.00206867425118153,0.0,0.0,0.32721127540457484
27.0,0.0007458833963884151,0.27396826884325814,8.336495104864369e-07,2.1857300952451268e-05,27.625714432959462,0.2739674349625905,2.1857300952451268e-05,27.625714432959462,0.2739674349625905,0.24976585396364623,0.0020206954384989597,0.0,0.0,0.2739674349625905,0.0003169396853384872,0.24135864715950162,1.0045076404661386e-07,1.5283313212635487e-05,17.61234578899309,0.24135854840278625,1.5283313212635487e-05,17.61234578899309,0.24135854840278625,0.15224706629912058,0.001878949991591713,0.0,0.0,0.24135854840278625
28.0,0.0010787276106010027,0.23947136454722462,1.4964251782461645e-06,1.458591481530354e-05,22.312902188768575,0.23946986917187185,1.458591481530354e-05,22.312902188768575,0.23946986917187185,0.20021351558320663,0.0019508999083008543,0.0,0.0,0.23946986917187185,0.0013072660863947343,0.23395157795326382,1.7089445682537261e-06,1.4667732388011691e-05,27.637473947861615,0.23394986987113953,1.4667732388011691e-05,27.637473947861615,0.23394986987113953,0.2651325481779435,0.0018640523913371213,0.0,0.0,0.23394986987113953
29.0,0.0005685062347837112,0.22232560550465302,4.809349741589674e-07,1.2832121558626658e-05,24.345347161386528,0.22232512165518367,1.2832121558626658e-05,24.345347161386528,0.22232512165518367,0.22284412559340983,0.001924135740481171,0.0,0.0,0.22232512165518367,8.027436834869578e-05,0.2122303627285303,6.44397447820378e-09,7.093965299039458e-06,23.928698558433382,0.2122303627285303,7.093965299039458e-06,23.928698558433382,0.2122303627285303,0.20971248722543903,0.0018267793781763198,0.0,0.0,0.2122303627285303
30.0,0.0003852505715079971,0.1889003784048791,2.1563983860424544e-07,7.419538936422517e-06,15.123965656056123,0.18890016394502976,7.419538936422517e-06,15.123965656056123,0.18890016394502976,0.13570636919900483,0.0018870136380999111,0.0,0.0,0.18890016394502976,0.00040996905619406377,0.3253132706763698,1.6807462339543504e-07,2.8683794595303434e-05,28.19544500463149,0.32531309186243546,2.8683794595303434e-05,28.19544500463149,0.32531309186243546,0.2562981937445846,0.0020482248179249317,0.0,0.0,0.32531309186243546
31.0,0.0005404762071110799,0.23662047321889915,3.2306370718065644e-07,1.8272610224598527e-05,27.859134113087375,0.23662014597771214,1.8272610224598527e-05,27.859134113087375,0.23662014597771214,0.26421314974625904,0.0019559591561190636,0.0,0.0,0.23662014597771214,0.0006249439617271955,0.19322534869698918,3.905549467796007e-07,1.2533476008541708e-05,23.962481068629845,0.19322496126679814,1.2533476008541708e-05,23.962481068629845,0.19322496126679814,0.23002911987257937,0.0017854650459234037,0.0,0.0,0.19322496126679814
32.0,0.0008470233901878636,0.20246557248573677,1.005174866287573e-06,1.2603213975785811e-05,21.384223152609433,0.20246456505036822,1.2603213975785811e-05,21.384223152609433,0.20246456505036822,0.2013876876410316,0.0018693618042686698,0.0,0.0,0.20246456505036822,0.0019968853049053283,0.21548957450717104,3.987550986922168e-06,1.2355432755059297e-05,19.73162093817019,0.2154855809959711,1.2355432755059297e-05,19.73162093817019,0.2154855809959711,0.21587887435567146,0.0018389305081583705,0.0,0.0,0.2154855809959711
33.0,0.001492692504589464,0.2513185844701879,2.6036144227944927e-06,1.7623538773406444e-05,24.91775946523629,0.25131598114967346,1.7623538773406444e-05,24.91775946523629,0.25131598114967346,0.22725653297760906,0.0019658390825212585,0.0,0.0,0.25131598114967346,0.0006166833222332393,0.23544632395108542,3.8029831644588044e-07,1.3852788594936011e-05,16.25413943272011,0.23544593652089438,1.3852788594936011e-05,16.25413943272011,0.23544593652089438,0.13660277543114682,0.001867517011751439,0.0,0.0,0.23544593652089438
34.0,0.00037792520643230163,0.2427162116064745,2.0562930405044517e-07,1.7482952185388306e-05,21.24447343863693,0.2427160062041937,1.7482952185388306e-05,21.24447343863693,0.2427160062041937,0.18734107385663426,0.001958858600689792,0.0,0.0,0.2427160062041937,0.0005665784781597846,0.23361406431478612,3.2101116557094105e-07,2.1571972491288118e-05,27.183007221595915,0.23361373648923986,2.1571972491288118e-05,27.183007221595915,0.23361373648923986,0.2549520602413252,0.0018733930500114664,0.0,0.0,0.23361373648923986
35.0,0.0005533465677324464,0.20388412271060197,3.447568378403815e-07,1.541322363468056e-05,25.18878054151348,0.20388377647773892,1.541322363468056e-05,25.18878054151348,0.20388377647773892,0.2327683021624883,0.0019153423433867739,0.0,0.0,0.20388377647773892,0.0014899546490507382,0.2570449429399827,2.219964828470313e-06,1.9531497730663522e-05,35.95916830324659,0.25704273055581484,1.9531497730663522e-05,35.95916830324659,0.25704273055581484,0.34960967536066095,0.0019065050919558487,0.0,0.0,0.25704273055581484
36.0,0.000885142047670396,0.22360414471112044,9.783806767276759e-07,1.588292052831236e-05,26.737905315324372,0.22360317058422985,1.588292052831236e-05,26.737905315324372,0.22360317058422985,0.2660459011208777,0.0018919468355164224,0.0,0.0,0.22360317058422985,0.0010043935594605464,0.31345148822840524,1.0088064050696808e-06,2.1251688368091197e-05,29.030666575712317,0.31345047494944406,2.1251688368091197e-05,29.030666575712317,0.31345047494944406,0.28949548274863,0.0020162151286415024,0.0,0.0,0.31345047494944406
37.0,0.0011018284119428227,0.2660698984183517,1.4951859233775065e-06,2.4346591375183825e-05,30.743507908839806,0.26606840187428044,2.4346591375183825e-05,30.743507908839806,0.26606840187428044,0.2894125282764435,0.0019938454497605562,0.0,0.0,0.26606840187428044,5.9035049215548066e-05,0.26731621926906063,3.485137124426432e-09,1.4135895552873776e-05,19.659153022018135,0.26731621926906063,1.4135895552873776e-05,19.659153022018135,0.26731621926906063,0.16299354007431105,0.001928196001030943,0.0,0.0,0.26731621926906063
38.0,0.0012172019307720749,0.25430601864468816,2.3993563021026248e-06,2.0189354900674732e-05,24.565519407683727,0.25430362043427485,2.0189354900674732e-05,24.565519407683727,0.25430362043427485,0.23416847399636811,0.00198542233556509,0.0,0.0,0.25430362043427485,0.003736691960297963,0.36278090231558857,1.3962866825179435e-05,2.143094331818158e-05,18.841480928308822,0.36276692502638874,2.143094331818158e-05,18.841480928308822,0.36276692502638874,0.17060080901080488,0.002141564239875651,0.0,0.0,0.36276692502638874
39.0,0.002362419364919119,0.29259470747966393,7.2042468503901085e-06,1.9904333706054947e-05,22.42436139723834,0.2925875005768795,1.9904333706054947e-05,22.42436139723834,0.2925875005768795,0.19241344285946266,0.0020335370802557935,0.0,0.0,0.2925875005768795,0.0002978203119710088,0.3255562133648816,8.869693950114822e-08,2.2804128628409028e-05,28.518227259318035,0.32555612395791445,2.2804128628409028e-05,28.518227259318035,0.32555612395791445,0.26008816267929824,0.0021814185139887475,0.0,0.0,0.32555612395791445
40.0,0.0004818818785554636,0.3073357589104596,3.427731686781716e-07,2.3518767478640703e-05,28.382271373973172,0.30733541589157254,2.3518767478640703e-05,28.382271373973172,0.30733541589157254,0.2472035025849062,0.0021059731541968442,0.0,0.0,0.30733541589157254,0.0006450316092620293,0.19940943928325877,4.1606577940679105e-07,1.4454358190015032e-05,20.956046983307484,0.19940902205074534,1.4454358190015032e-05,20.956046983307484,0.19940902205074534,0.17742484282044804,0.001788796596776913,0.0,0.0,0.19940902205074534
41.0,0.000667842776131104,0.2330126429305357,6.436436848946637e-07,2.0484615507645204e-05,25.72632490419874,0.23301199809008954,2.0484615507645204e-05,25.72632490419874,0.23301199809008954,0.22397696153790342,0.0019310340741831883,0.0,0.0,0.23301199809008954,0.00011995791939233302,0.2735454942665848,1.4389902567998826e-08,3.071288594190835e-05,34.28627186195523,0.27354548725427363,3.071288594190835e-05,34.28627186195523,0.27354548725427363,0.2985270280464023,0.0019640048792330072,0.0,0.0,0.27354548725427363
42.0,0.0006982760444539142,0.2655496281736037,5.720592168682189e-07,2.619218118043671e-05,33.180449242685356,0.26554905842332277,2.619218118043671e-05,33.180449242685356,0.26554905842332277,0.2946087776445875,0.002010148219472053,0.0,0.0,0.26554905842332277,0.0009524882519982901,0.2124309148274216,9.072338394955795e-07,1.5485234126019494e-05,19.709491019155465,0.21243001140800177,1.5485234126019494e-05,19.709491019155465,0.21243001140800177,0.17167908362313813,0.001813409904785016,0.0,0.0,0.21243001140800177
43.0,0.0005383756515406204,0.23695355420019112,4.667159353699764e-07,1.9288841405582123e-05,26.21374392041973,0.23695308905021817,1.9288841405582123e-05,26.21374392041973,0.23695308905021817,0.22506103503937816,0.0019365477343729022,0.0,0.0,0.23695308905021817,0.00023782742694796374,0.25974490478927015,5.6561885667535674e-08,2.3058126067089868e-05,28.446796342438343,0.2597448451846254,2.3058126067089868e-05,28.446796342438343,0.2597448451846254,0.23453941473773882,0.0019159768571091048,0.0,0.0,0.2597448451846254
44.0,0.0008537022399204765,0.2626914057661505,1.3253852042190177e-06,2.9783921776220714e-05,34.20664959327847,0.26269007927062465,2.9783921776220714e-05,34.20664959327847,0.26269007927062465,0.28206366329800847,0.0020387072490491705,0.0,0.0,0.26269007927062465,0.0015207898583920563,0.24640455257658864,2.3128017409023824e-06,2.556997695173064e-05,26.467525108187807,0.24640223734519062,2.556997695173064e-05,26.467525108187807,0.24640223734519062,0.22305717889000387,0.0018983888896364793,0.0,0.0,0.24640223734519062
45.0,0.0011740242331927898,0.23085851412193448,1.8183042230061e-06,2.0782848236301696e-05,22.259592093673408,0.23085668829141878,2.0782848236301696e-05,22.259592093673408,0.23085668829141878,0.173039043358728,0.0019357890602858627,0.0,0.0,0.23085668829141878,0.0002754664866883746,0.3068464480194391,7.588178465534927e-08,3.306576728195354e-05,26.236652411666572,0.30684636328734605,3.306576728195354e-05,26.236652411666572,0.30684636328734605,0.19765406613256417,0.0019963313505857016,0.0,0.0,0.30684636328734605
46.0,0.0007395892490760661,0.28093257750950607,8.989492873663003e-07,2.259239572951771e-05,23.247756584017885,0.28093168081021774,2.259239572951771e-05,23.247756584017885,0.28093168081021774,0.2037759101858326,0.0020317158515692924,0.0,0.0,0.28093168081021774,0.0003064801875392304,0.32280459123499256,9.39301077876592e-08,1.0351918521622543e-05,13.520922885221594,0.3228045018280254,1.0351918521622543e-05,13.520922885221594,0.3228045018280254,0.11365950341318168,0.002042467103284948,0.0,0.0,0.3228045018280254
47.0,0.0005615449792422427,0.3234301478255029,6.285208579126947e-07,1.6280677211362474e-05,19.325071447035846,0.32342951847057716,1.6280677211362474e-05,19.325071447035846,0.32342951847057716,0.16537753594856636,0.0020845885132895967,0.0,0.0,0.32342951847057716,0.0008088978984411441,0.27204891338067894,6.543158172141429e-07,2.0242000626989038e-05,25.542998407401292,0.2720482577295864,2.0242000626989038e-05,25.542998407401292,0.2720482577295864,0.24450897118624518,0.0019395989137610385,0.0,0.0,0.2720482577295864
48.0,0.0013259180168639503,0.28714625917229,2.060892983554011e-06,1.1590509957921527e-05,19.154476062924253,0.2871442028120452,1.1590509957921527e-05,19.154476062924253,0.2871442028120452,0.16733623968035566,0.0020303280576698334,0.0,0.0,0.2871442028120452,0.0008158994491632079,0.32067499791874604,6.656919240680616e-07,1.9402000094380448e-05,38.795177609312766,0.3206743422676535,1.9402000094380448e-05,38.795177609312766,0.3206743422676535,0.3596799607370414,0.0020245373404274383,0.0,0.0,0.3206743422676535
49.0,0.0008333147898334645,0.28259206986894797,7.253541077582614e-07,1.252170820817792e-05,25.576026449016496,0.282591343218205,1.252170820817792e-05,25.576026449016496,0.282591343218205,0.23518865365608066,0.0020292923242474594,0.0,0.0,0.282591343218205,0.0007698422733822144,0.21063649186901018,5.92657127696179e-07,8.068637351457523e-06,16.795146680345724,0.21063589582256242,8.068637351457523e-06,16.795146680345724,0.21063589582256242,0.13672136763731638,0.0018246291004413483,0.0,0.0,0.21063589582256242
50.0,0.0008648878554630952,0.25404752849363815,7.616412165357449e-07,8.988667354524118e-06,22.817632899564856,0.2540467659048006,8.988667354524118e-06,22.817632899564856,0.2540467659048006,0.22132394418996923,0.001958593315280536,0.0,0.0,0.2540467659048006,0.0011848609406026262,0.32207203203556584,1.403895504493038e-06,7.584698965622331e-06,15.943885541429706,0.3220706313264136,7.584698965622331e-06,15.943885541429706,0.3220706313264136,0.14332142150869556,0.0020348133574075557,0.0,0.0,0.3220706313264136
51.0,0.000841122237034142,0.2636338390556036,8.322076760524556e-07,5.831388570382557e-06,16.43677681567622,0.26363300429839714,5.831388570382557e-06,16.43677681567622,0.26363300429839714,0.15611780040404377,0.0020030582889768423,0.0,0.0,0.26363300429839714,0.00036061445636875636,0.2268750831192615,1.3004278556826308e-07,6.287056980820089e-06,20.94509236952838,0.22687495456022375,6.287056980820089e-06,20.94509236952838,0.22687495456022375,0.20446437071351445,0.0018444863631956133,0.0,0.0,0.22687495456022375
52.0,0.0008782562982364028,0.23852033124250524,8.424374188917664e-07,5.334889679301448e-06,19.185497564427994,0.23851948888862834,5.334889679301448e-06,19.185497564427994,0.23851948888862834,0.18374138062491135,0.0019444474977824617,0.0,0.0,0.23851948888862834,0.0008419171242755564,0.3057282140441969,7.08824463978161e-07,8.539382856814008e-06,28.279720829982384,0.3057274987884596,8.539382856814008e-06,28.279720829982384,0.3057274987884596,0.25766950086051343,0.001997277035615316,0.0,0.0,0.3057274987884596
53.0,0.0007177658525167727,0.2540286288541906,5.517349563888274e-07,6.640750362017641e-06,22.799953703786812,0.2540280748816097,6.640750362017641e-06,22.799953703786812,0.2540280748816097,0.2177921115767722,0.0019581657514779593,0.0,0.0,0.2540280748816097,0.0005616655404332514,0.20363995958777034,3.1546816428856926e-07,2.23280742865623e-06,11.888070368299298,0.20363964344940932,2.23280742865623e-06,11.888070368299298,0.20363964344940932,0.11596332768014833,0.0018016708393891652,0.0,0.0,0.20363964344940932
54.0,0.0007387279400455893,0.23336262095208263,5.712473833397121e-07,4.449960206508038e-06,18.44357898188572,0.23336205003308316,4.449960206508038e-06,18.44357898188572,0.23336205003308316,0.17558244747274063,0.001921534643271098,0.0,0.0,0.23336205003308316,0.0010837560277614817,0.2518319557694828,1.1745271399822918e-06,5.6959458614822804e-06,22.27334804160922,0.25183078412916143,5.6959458614822804e-06,22.27334804160922,0.25183078412916143,0.22347690924709918,0.0018950256372929789,0.0,0.0,0.25183078412916143
